Source File Name:	t4
Point Index:	1	[x = 0.0321152	y = 0.0231113	z = -1.23]
Component:	Root
Signal:	Time - Ref1 Force - Samples

Time	Time Signal
[ s ]	[ N ]
0.0606	-0.5537511
0.0607	-0.5530266
0.0608	-0.5526372
0.0609	-0.5510442
0.061	-0.5503178
0.0611	-0.5489772
0.0612	-0.5473453
0.0613	-0.5471541
0.0614	-0.5458769
0.0615	-0.5448859
0.0616	-0.5445759
0.0617	-0.543632
0.0618	-0.5431864
0.0619	-0.5429211
0.062	-0.5423129
0.0621	-0.5405362
0.0622	-0.5401561
0.0623	-0.5388588
0.0624	-0.53861
0.0625	-0.5381994
0.0626	-0.5371753
0.0627	-0.5369667
0.0628	-0.534677
0.0629	-0.5341305
0.063	-0.5338534
0.0631	-0.5327867
0.0632	-0.5310284
0.0633	-0.5306054
0.0634	-0.5300639
0.0635	-0.5294448
0.0636	-0.5283378
0.0637	-0.5278322
0.0638	-0.5273179
0.0639	-0.5265539
0.064	-0.526453
0.0641	-0.524763
0.0642	-0.523223
0.0643	-0.5223993
0.0644	-0.5216196
0.0645	-0.5214763
0.0646	-0.5206629
0.0647	-0.5197134
0.0648	-0.5194784
0.0649	-0.5186228
0.065	-0.5176097
0.0651	-0.5167434
0.0652	-0.516264
0.0653	-0.5157853
0.0654	-0.5145093
0.0655	-0.5135654
0.0656	-0.5129778
0.0657	-0.5124082
0.0658	-0.5114698
0.0659	-0.5106129
0.066	-0.5102082
0.0661	-0.509658
0.0662	-0.509004
0.0663	-0.5082598
0.0664	-0.5069084
0.0665	-0.505956
0.0666	-0.5051878
0.0667	-0.5048349
0.0668	-0.5041006
0.0669	-0.5030586
0.067	-0.5022674
0.0671	-0.5020941
0.0672	-0.5021067
0.0673	-0.5007578
0.0674	-0.4993396
0.0675	-0.498825
0.0676	-0.4987828
0.0677	-0.497432
0.0678	-0.4967449
0.0679	-0.4958137
0.068	-0.4953673
0.0681	-0.4950958
0.0682	-0.4936822
0.0683	-0.4928018
0.0684	-0.4922993
0.0685	-0.4916078
0.0686	-0.4910011
0.0687	-0.4903868
0.0688	-0.4901201
0.0689	-0.4887081
0.069	-0.4885902
0.0691	-0.4882544
0.0692	-0.4871959
0.0693	-0.4872447
0.0694	-0.4859987
0.0695	-0.4851085
0.0696	-0.4843294
0.0697	-0.4840556
0.0698	-0.4828651
0.0699	-0.4825108
0.07	-0.4822871
0.0701	-0.4816173
0.0702	-0.4802242
0.0703	-0.4797425
0.0704	-0.4798382
0.0705	-0.4790647
0.0706	-0.4785835
0.0707	-0.4781266
0.0708	-0.4775139
0.0709	-0.4764149
0.071	-0.4760051
0.0711	-0.4751699
0.0712	-0.4735107
0.0713	-0.4727782
0.0714	-0.4719505
0.0715	-0.471541
0.0716	-0.4712333
0.0717	-0.4711199
0.0718	-0.4707105
0.0719	-0.4695363
0.072	-0.4690343
0.0721	-0.4692086
0.0722	-0.4683788
0.0723	-0.4684241
0.0724	-0.4680289
0.0725	-0.4673241
0.0726	-0.4673221
0.0727	-0.4663402
0.0728	-0.4655399
0.0729	-0.4653102
0.073	-0.4644698
0.0731	-0.4636396
0.0732	-0.4638098
0.0733	-0.4632605
0.0734	-0.4625041
0.0735	-0.4626522
0.0736	-0.4625272
0.0737	-0.4618491
0.0738	-0.4614812
0.0739	-0.4581283
0.074	-0.4600876
0.0741	-0.4634559
0.0742	-0.4606615
0.0743	-0.4590739
0.0744	-0.4576338
0.0745	-0.4575544
0.0746	-0.4595317
0.0747	-0.4612158
0.0748	-0.4596101
0.0749	-0.4556875
0.075	-0.4557146
0.0751	-0.4559616
0.0752	-0.4554605
0.0753	-0.4548922
0.0754	-0.4545409
0.0755	-0.4548884
0.0756	-0.4548286
0.0757	-0.4549904
0.0758	-0.4531415
0.0759	-0.4524182
0.076	-0.4531113
0.0761	-0.4533699
0.0762	-0.4530514
0.0763	-0.4520128
0.0764	-0.4514034
0.0765	-0.4514341
0.0766	-0.4507652
0.0767	-0.4508021
0.0768	-0.4506033
0.0769	-0.448982
0.077	-0.4479718
0.0771	-0.447948
0.0772	-0.4477159
0.0773	-0.4476691
0.0774	-0.4482531
0.0775	-0.4480272
0.0776	-0.4475774
0.0777	-0.4480359
0.0778	-0.4476042
0.0779	-0.4475882
0.078	-0.446718
0.0781	-0.4466777
0.0782	-0.4459853
0.0783	-0.445645
0.0784	-0.4456464
0.0785	-0.4448276
0.0786	-0.4443745
0.0787	-0.4444674
0.0788	-0.4440581
0.0789	-0.4429284
0.079	-0.4425162
0.0791	-0.4422605
0.0792	-0.4412811
0.0793	-0.4414049
0.0794	-0.4417485
0.0795	-0.441623
0.0796	-0.4417422
0.0797	-0.4415599
0.0798	-0.441663
0.0799	-0.4417988
0.08	-0.4418333
0.0801	-0.4414769
0.0802	-0.4413734
0.0803	-0.4409223
0.0804	-0.4407544
0.0805	-0.4406122
0.0806	-0.4395488
0.0807	-0.4393792
0.0808	-0.439351
0.0809	-0.4393797
0.081	-0.4395131
0.0811	-0.438761
0.0812	-0.4387401
0.0813	-0.4383572
0.0814	-0.4375227
0.0815	-0.4373601
0.0816	-0.4370169
0.0817	-0.4361481
0.0818	-0.4365909
0.0819	-0.4355827
0.082	-0.4352511
0.0821	-0.4354253
0.0822	-0.4356366
0.0823	-0.4358162
0.0824	-0.4357193
0.0825	-0.4356315
0.0826	-0.4349517
0.0827	-0.4353113
0.0828	-0.4353439
0.0829	-0.4349833
0.083	-0.4347764
0.0831	-0.434208
0.0832	-0.4335432
0.0833	-0.4330888
0.0834	-0.4319356
0.0835	-0.4320661
0.0836	-0.4316494
0.0837	-0.4317428
0.0838	-0.4311582
0.0839	-0.4304889
0.084	-0.4301454
0.0841	-0.4297962
0.0842	-0.4300603
0.0843	-0.4294671
0.0844	-0.429167
0.0845	-0.4293365
0.0846	-0.4286657
0.0847	-0.4271324
0.0848	-0.4268241
0.0849	-0.4270748
0.085	-0.4272839
0.0851	-0.4260591
0.0852	-0.4254249
0.0853	-0.4253371
0.0854	-0.4250477
0.0855	-0.4248146
0.0856	-0.4241954
0.0857	-0.4236562
0.0858	-0.4235633
0.0859	-0.4233288
0.086	-0.4235099
0.0861	-0.4239466
0.0862	-0.4230111
0.0863	-0.4220462
0.0864	-0.4211213
0.0865	-0.4210123
0.0866	-0.4205683
0.0867	-0.4203525
0.0868	-0.4205108
0.0869	-0.4198056
0.087	-0.4194535
0.0871	-0.4187594
0.0872	-0.418654
0.0873	-0.4182309
0.0874	-0.4174979
0.0875	-0.4174643
0.0876	-0.416667
0.0877	-0.4157879
0.0878	-0.4153807
0.0879	-0.4150403
0.088	-0.4146599
0.0881	-0.4134634
0.0882	-0.4133409
0.0883	-0.4128422
0.0884	-0.411306
0.0885	-0.4113864
0.0886	-0.4115046
0.0887	-0.4105081
0.0888	-0.4100621
0.0889	-0.4096785
0.089	-0.4094706
0.0891	-0.4092252
0.0892	-0.4094778
0.0893	-0.4089382
0.0894	-0.4084216
0.0895	-0.4073654
0.0896	-0.4065017
0.0897	-0.4063028
0.0898	-0.4056202
0.0899	-0.4052194
0.09	-0.4049029
0.0901	-0.4046465
0.0902	-0.4038064
0.0903	-0.4023506
0.0904	-0.4022959
0.0905	-0.4016705
0.0906	-0.4017198
0.0907	-0.4013911
0.0908	-0.4002638
0.0909	-0.3996807
0.091	-0.3990141
0.0911	-0.3991209
0.0912	-0.3983998
0.0913	-0.3971763
0.0914	-0.3971578
0.0915	-0.3960057
0.0916	-0.3961329
0.0917	-0.3949701
0.0918	-0.3947583
0.0919	-0.3941883
0.092	-0.3941833
0.0921	-0.3926971
0.0922	-0.3921526
0.0923	-0.3915137
0.0924	-0.3905909
0.0925	-0.3909723
0.0926	-0.3899362
0.0927	-0.3891621
0.0928	-0.3886356
0.0929	-0.3886937
0.093	-0.3881948
0.0931	-0.3875121
0.0932	-0.3866742
0.0933	-0.385482
0.0934	-0.3853718
0.0935	-0.3849835
0.0936	-0.3843428
0.0937	-0.384334
0.0938	-0.3843223
0.0939	-0.3826725
0.094	-0.3824162
0.0941	-0.3816313
0.0942	-0.3802786
0.0943	-0.3809379
0.0944	-0.3809619
0.0945	-0.3801446
0.0946	-0.3789119
0.0947	-0.3779341
0.0948	-0.377777
0.0949	-0.3773618
0.095	-0.375987
0.0951	-0.3757641
0.0952	-0.3749666
0.0953	-0.3752856
0.0954	-0.374788
0.0955	-0.374072
0.0956	-0.374475
0.0957	-0.3736258
0.0958	-0.3730243
0.0959	-0.372809
0.096	-0.3720252
0.0961	-0.3715553
0.0962	-0.371159
0.0963	-0.3699581
0.0964	-0.3700734
0.0965	-0.3694572
0.0966	-0.368972
0.0967	-0.3687347
0.0968	-0.3682422
0.0969	-0.3671232
0.097	-0.3669004
0.0971	-0.3662646
0.0972	-0.3654124
0.0973	-0.3643473
0.0974	-0.3639461
0.0975	-0.3635637
0.0976	-0.3631248
0.0977	-0.3618844
0.0978	-0.3619897
0.0979	-0.3612299
0.098	-0.3600525
0.0981	-0.3587842
0.0982	-0.3583924
0.0983	-0.3585302
0.0984	-0.3580067
0.0985	-0.3566737
0.0986	-0.3564071
0.0987	-0.3555467
0.0988	-0.3549903
0.0989	-0.3550428
0.099	-0.354676
0.0991	-0.3534863
0.0992	-0.3523518
0.0993	-0.3522131
0.0994	-0.3516807
0.0995	-0.3514235
0.0996	-0.3505245
0.0997	-0.349768
0.0998	-0.349599
0.0999	-0.3483943
0.1	-0.3477253
0.1001	-0.3478464
0.1002	-0.3475339
0.1003	-0.3464693
0.1004	-0.3464704
0.1005	-0.3463636
0.1006	-0.3457852
0.1007	-0.3449351
0.1008	-0.3436723
0.1009	-0.3431481
0.101	-0.3423946
0.1011	-0.3411653
0.1012	-0.3413227
0.1013	-0.3414274
0.1014	-0.3405976
0.1015	-0.3401686
0.1016	-0.3388741
0.1017	-0.338469
0.1018	-0.3385462
0.1019	-0.3380108
0.102	-0.3377912
0.1021	-0.3371115
0.1022	-0.3363743
0.1023	-0.3358087
0.1024	-0.3344011
0.1025	-0.334351
0.1026	-0.3344665
0.1027	-0.3335282
0.1028	-0.3330118
0.1029	-0.3334228
0.103	-0.3326703
0.1031	-0.3320696
0.1032	-0.3306704
0.1033	-0.3299743
0.1034	-0.3295401
0.1035	-0.3293774
0.1036	-0.3287767
0.1037	-0.3277024
0.1038	-0.3272502
0.1039	-0.3263159
0.104	-0.3255835
0.1041	-0.3252547
0.1042	-0.3252015
0.1043	-0.3247387
0.1044	-0.323572
0.1045	-0.3233386
0.1046	-0.3235109
0.1047	-0.3220356
0.1048	-0.3214446
0.1049	-0.3207451
0.105	-0.3201066
0.1051	-0.3192803
0.1052	-0.3186808
0.1053	-0.3184153
0.1054	-0.3176076
0.1055	-0.3171103
0.1056	-0.316083
0.1057	-0.3156649
0.1058	-0.3155219
0.1059	-0.3151038
0.106	-0.3145647
0.1061	-0.3134228
0.1062	-0.3122874
0.1063	-0.3112255
0.1064	-0.3112229
0.1065	-0.3104703
0.1066	-0.3098694
0.1067	-0.3090528
0.1068	-0.3084474
0.1069	-0.3076336
0.107	-0.3078333
0.1071	-0.3071578
0.1072	-0.3066895
0.1073	-0.3052039
0.1074	-0.3044167
0.1075	-0.3041562
0.1076	-0.3046835
0.1077	-0.3037953
0.1078	-0.3022658
0.1079	-0.3020636
0.108	-0.3012527
0.1081	-0.3010631
0.1082	-0.2997104
0.1083	-0.2992815
0.1084	-0.2992081
0.1085	-0.2976688
0.1086	-0.2967156
0.1087	-0.2963448
0.1088	-0.2955041
0.1089	-0.2951267
0.109	-0.2943415
0.1091	-0.2931168
0.1092	-0.293067
0.1093	-0.2926258
0.1094	-0.2921128
0.1095	-0.2907555
0.1096	-0.290231
0.1097	-0.2894947
0.1098	-0.2895414
0.1099	-0.2893451
0.11	-0.288067
0.1101	-0.287961
0.1102	-0.2871158
0.1103	-0.2871831
0.1104	-0.28623
0.1105	-0.2849618
0.1106	-0.2850876
0.1107	-0.2841993
0.1108	-0.2835827
0.1109	-0.2825663
0.111	-0.2823738
0.1111	-0.2816201
0.1112	-0.2812165
0.1113	-0.2813748
0.1114	-0.2797958
0.1115	-0.2801304
0.1116	-0.280045
0.1117	-0.2790884
0.1118	-0.2782229
0.1119	-0.2777813
0.112	-0.2772577
0.1121	-0.2770004
0.1122	-0.2768879
0.1123	-0.2756881
0.1124	-0.2750061
0.1125	-0.2736799
0.1126	-0.2740014
0.1127	-0.2737896
0.1128	-0.2726806
0.1129	-0.2721314
0.113	-0.2713507
0.1131	-0.2711395
0.1132	-0.2709289
0.1133	-0.2706982
0.1134	-0.2699195
0.1135	-0.2699517
0.1136	-0.2686637
0.1137	-0.2681808
0.1138	-0.2678461
0.1139	-0.2669655
0.114	-0.2665636
0.1141	-0.2661559
0.1142	-0.2654578
0.1143	-0.2647258
0.1144	-0.2647374
0.1145	-0.2644001
0.1146	-0.2642273
0.1147	-0.2639964
0.1148	-0.2636556
0.1149	-0.2637588
0.115	-0.2625916
0.1151	-0.2623403
0.1152	-0.2622629
0.1153	-0.260903
0.1154	-0.2614424
0.1155	-0.2609237
0.1156	-0.2600991
0.1157	-0.2599322
0.1158	-0.2600347
0.1159	-0.2591848
0.116	-0.2592002
0.1161	-0.2593175
0.1162	-0.2589221
0.1163	-0.2579015
0.1164	-0.2577931
0.1165	-0.2572341
