Source File Name:	essevaiMAG
Point Index:	1	[x = 0.0321152	y = 0.0231113	z = -1.23]
Component:	Root
Signal:	Time - Ref1 Force - Samples

Time	Time Signal
[ s ]	[ N ]
4.663	-0.06533144
4.6631	-0.06574292
4.6632	-0.06552755
4.6633	-0.06548844
4.6634	-0.06463559
4.6635	-0.06498896
4.6636	-0.06478624
4.6637	-0.06491794
4.6638	-0.06495783
4.6639	-0.06446201
4.664	-0.06367492
4.6641	-0.06394013
4.6642	-0.06394815
4.6643	-0.06402804
4.6644	-0.06346746
4.6645	-0.06351568
4.6646	-0.06439825
4.6647	-0.06489874
4.6648	-0.06526207
4.6649	-0.06484494
4.665	-0.06457239
4.6651	-0.06433868
4.6652	-0.0635605
4.6653	-0.06386746
4.6654	-0.06429532
4.6655	-0.06382789
4.6656	-0.06370679
4.6657	-0.06342446
4.6658	-0.06338345
4.6659	-0.06298559
4.666	-0.0636238
4.6661	-0.06392019
4.6662	-0.06421351
4.6663	-0.06361648
4.6664	-0.06328097
4.6665	-0.06311427
4.6666	-0.0626852
4.6667	-0.06254636
4.6668	-0.06252359
4.6669	-0.06288611
4.667	-0.06297965
4.6671	-0.06248117
4.6672	-0.06267297
4.6673	-0.06292477
4.6674	-0.06304126
4.6675	-0.06384791
4.6676	-0.06379892
4.6677	-0.06361149
4.6678	-0.063462
4.6679	-0.06334825
4.668	-0.06288997
4.6681	-0.06272904
4.6682	-0.06247951
4.6683	-0.06210343
4.6684	-0.0632952
4.6685	-0.06315609
4.6686	-0.06239207
4.6687	-0.06277438
4.6688	-0.06197425
4.6689	-0.06193808
4.669	-0.0618169
4.6691	-0.06223104
4.6692	-0.06233212
4.6693	-0.06238882
4.6694	-0.0635668
4.6695	-0.06289055
4.6696	-0.06197548
4.6697	-0.06221164
4.6698	-0.06169535
4.6699	-0.06216298
4.67	-0.06236904
4.6701	-0.0625222
4.6702	-0.06294084
4.6703	-0.06183995
4.6704	-0.06208207
4.6705	-0.06216178
4.6706	-0.06186043
4.6707	-0.06217488
4.6708	-0.06203774
4.6709	-0.06193112
4.671	-0.0613066
4.6711	-0.06062119
4.6712	-0.06084588
4.6713	-0.06083214
4.6714	-0.06079612
4.6715	-0.06102553
4.6716	-0.06069349
4.6717	-0.06086632
4.6718	-0.06063671
4.6719	-0.06036991
4.672	-0.06011435
4.6721	-0.06009202
4.6722	-0.06080025
4.6723	-0.06125904
4.6724	-0.06098456
4.6725	-0.06163947
4.6726	-0.06063449
4.6727	-0.05961654
4.6728	-0.06031297
4.6729	-0.06102509
4.673	-0.0611954
4.6731	-0.06052369
4.6732	-0.06040715
4.6733	-0.06054662
4.6734	-0.06030347
4.6735	-0.06117168
4.6736	-0.06026887
4.6737	-0.05977495
4.6738	-0.05942706
4.6739	-0.0602132
4.674	-0.06070492
4.6741	-0.06036767
4.6742	-0.06008357
4.6743	-0.05962797
4.6744	-0.05977118
4.6745	-0.06012164
4.6746	-0.06077101
4.6747	-0.06152104
4.6748	-0.06107127
4.6749	-0.06058774
4.675	-0.06098602
4.6751	-0.06051073
4.6752	-0.06087251
4.6753	-0.06119496
4.6754	-0.06193901
4.6755	-0.06281854
4.6756	-0.06189858
4.6757	-0.06243839
4.6758	-0.06190376
4.6759	-0.0617544
4.676	-0.06198684
4.6761	-0.06257466
4.6762	-0.06224478
4.6763	-0.06227579
4.6764	-0.06208834
4.6765	-0.06205026
4.6766	-0.06249179
4.6767	-0.06194003
4.6768	-0.06225611
4.6769	-0.06250272
4.677	-0.06195242
4.6771	-0.0609474
4.6772	-0.06143532
4.6773	-0.06143716
4.6774	-0.06128353
4.6775	-0.06154791
4.6776	-0.06156968
4.6777	-0.06211261
4.6778	-0.06213314
4.6779	-0.06291214
4.678	-0.06300682
4.6781	-0.06266103
4.6782	-0.06285469
4.6783	-0.06252193
4.6784	-0.06236428
4.6785	-0.06213231
4.6786	-0.0627147
4.6787	-0.0629982
4.6788	-0.06281569
4.6789	-0.06267273
4.679	-0.06229127
4.6791	-0.06286033
4.6792	-0.0635227
4.6793	-0.0637188
4.6794	-0.06342506
4.6795	-0.06256223
4.6796	-0.06241354
4.6797	-0.06247904
4.6798	-0.06223178
4.6799	-0.062124
4.68	-0.06230447
4.6801	-0.06346389
4.6802	-0.06367286
4.6803	-0.06305118
4.6804	-0.06340723
4.6805	-0.06368172
4.6806	-0.06251916
4.6807	-0.06199212
4.6808	-0.06270552
4.6809	-0.06255193
4.681	-0.06271689
4.6811	-0.06280982
4.6812	-0.06277586
4.6813	-0.06317605
4.6814	-0.06310212
4.6815	-0.06335654
4.6816	-0.06250308
4.6817	-0.06201793
4.6818	-0.06254552
4.6819	-0.06234967
4.682	-0.06256162
4.6821	-0.06257305
4.6822	-0.06250191
4.6823	-0.06270042
4.6824	-0.06261403
4.6825	-0.06237233
4.6826	-0.06272162
4.6827	-0.06301598
4.6828	-0.06315099
4.6829	-0.06232446
4.683	-0.06216972
4.6831	-0.06247855
4.6832	-0.06288989
4.6833	-0.06290215
4.6834	-0.06284607
4.6835	-0.0626248
4.6836	-0.06280712
4.6837	-0.0633304
4.6838	-0.06350391
4.6839	-0.06363724
4.684	-0.06337225
4.6841	-0.06355419
4.6842	-0.0640634
4.6843	-0.0642246
4.6844	-0.06361004
4.6845	-0.06392466
4.6846	-0.06429253
4.6847	-0.06385609
4.6848	-0.06369014
4.6849	-0.06322315
4.685	-0.06353631
4.6851	-0.06455154
4.6852	-0.06441987
4.6853	-0.06445337
4.6854	-0.06453039
4.6855	-0.06402987
4.6856	-0.06440545
4.6857	-0.06412641
4.6858	-0.06453275
4.6859	-0.06474449
4.686	-0.06503034
4.6861	-0.06506778
4.6862	-0.06473238
4.6863	-0.06503925
4.6864	-0.06372236
4.6865	-0.06410468
4.6866	-0.06545191
4.6867	-0.06547334
4.6868	-0.06498297
4.6869	-0.06411782
4.687	-0.06301908
4.6871	-0.06304196
4.6872	-0.06595542
4.6873	-0.06801669
4.6874	-0.06827293
4.6875	-0.0681396
4.6876	-0.06624299
4.6877	-0.06558102
4.6878	-0.06542997
4.6879	-0.06575195
4.688	-0.06580092
4.6881	-0.06594922
4.6882	-0.06575175
4.6883	-0.06539328
4.6884	-0.06505045
4.6885	-0.06614801
4.6886	-0.06617051
4.6887	-0.06635198
4.6888	-0.06672537
4.6889	-0.06605235
4.689	-0.06649856
4.6891	-0.06675582
4.6892	-0.06694115
4.6893	-0.0668598
4.6894	-0.06652921
4.6895	-0.06647792
4.6896	-0.0663712
4.6897	-0.06632996
4.6898	-0.0659372
4.6899	-0.06582648
4.69	-0.06633511
4.6901	-0.06629489
4.6902	-0.06609138
4.6903	-0.06667214
4.6904	-0.06661771
4.6905	-0.0663835
4.6906	-0.06606635
4.6907	-0.0649708
4.6908	-0.0645303
4.6909	-0.06484281
4.691	-0.0652307
4.6911	-0.06525479
4.6912	-0.06622218
4.6913	-0.06640988
4.6914	-0.06595562
4.6915	-0.06590715
4.6916	-0.06607509
4.6917	-0.06648958
4.6918	-0.06684912
4.6919	-0.06762788
4.692	-0.06731528
4.6921	-0.0669461
4.6922	-0.06674695
4.6923	-0.06699589
4.6924	-0.06692554
4.6925	-0.06657276
4.6926	-0.06706037
4.6927	-0.06709479
4.6928	-0.06710319
4.6929	-0.066906
4.693	-0.06717268
4.6931	-0.06689365
4.6932	-0.06673855
4.6933	-0.06693841
4.6934	-0.06751101
4.6935	-0.06800745
4.6936	-0.06733973
4.6937	-0.06745588
4.6938	-0.06652472
4.6939	-0.06654321
4.694	-0.06665602
4.6941	-0.06721712
4.6942	-0.06748275
4.6943	-0.06721362
4.6944	-0.06738834
4.6945	-0.06665641
4.6946	-0.06635197
4.6947	-0.06602394
4.6948	-0.06646949
4.6949	-0.06663319
4.695	-0.06696139
4.6951	-0.06652536
4.6952	-0.0655008
4.6953	-0.06559116
4.6954	-0.06610619
4.6955	-0.06655505
4.6956	-0.06644128
4.6957	-0.06647862
4.6958	-0.06643044
4.6959	-0.06604134
4.696	-0.06542899
4.6961	-0.06515853
4.6962	-0.06585877
4.6963	-0.06593335
4.6964	-0.06692627
4.6965	-0.06659467
4.6966	-0.06633846
4.6967	-0.06594893
4.6968	-0.06654465
4.6969	-0.06655233
4.697	-0.06617094
4.6971	-0.06642397
4.6972	-0.06652717
4.6973	-0.06703841
4.6974	-0.06688081
4.6975	-0.06598743
4.6976	-0.06537448
4.6977	-0.06608181
4.6978	-0.0660051
4.6979	-0.06565663
4.698	-0.06500247
4.6981	-0.06495775
4.6982	-0.06550076
4.6983	-0.06543104
4.6984	-0.06500201
4.6985	-0.06511877
4.6986	-0.06542844
4.6987	-0.06536424
4.6988	-0.06452826
4.6989	-0.06522439
4.699	-0.06502394
4.6991	-0.06482939
4.6992	-0.06450246
4.6993	-0.06482606
4.6994	-0.06474418
4.6995	-0.06530224
4.6996	-0.06527185
4.6997	-0.06463617
4.6998	-0.06471773
4.6999	-0.0646892
4.7	-0.06478371
4.7001	-0.06553744
4.7002	-0.06547894
4.7003	-0.06532376
4.7004	-0.06527136
4.7005	-0.06548621
4.7006	-0.06550411
4.7007	-0.06560271
4.7008	-0.06498914
4.7009	-0.06520735
4.701	-0.06517091
4.7011	-0.06495536
4.7012	-0.06485476
4.7013	-0.06562705
4.7014	-0.06525665
4.7015	-0.06522506
4.7016	-0.06573128
4.7017	-0.06631138
4.7018	-0.0664442
4.7019	-0.06621503
4.702	-0.06700968
4.7021	-0.06704237
4.7022	-0.0672382
4.7023	-0.0671769
4.7024	-0.06751911
4.7025	-0.06665186
4.7026	-0.0657374
4.7027	-0.06493466
4.7028	-0.06547187
4.7029	-0.06521046
4.703	-0.0657932
4.7031	-0.06506898
4.7032	-0.06562026
4.7033	-0.06673945
4.7034	-0.06623378
4.7035	-0.0660077
4.7036	-0.06551255
4.7037	-0.06645761
4.7038	-0.06696877
4.7039	-0.06681567
4.704	-0.06673183
4.7041	-0.06711626
4.7042	-0.06731843
4.7043	-0.06619915
4.7044	-0.0659112
4.7045	-0.06623563
4.7046	-0.06594734
4.7047	-0.06611609
4.7048	-0.06634862
4.7049	-0.06586605
4.705	-0.06739227
4.7051	-0.06790112
4.7052	-0.0683892
4.7053	-0.06758464
4.7054	-0.06745403
4.7055	-0.06712702
4.7056	-0.06665098
4.7057	-0.06556715
4.7058	-0.06672148
4.7059	-0.06680112
4.706	-0.06699488
4.7061	-0.06686935
4.7062	-0.06678776
4.7063	-0.06725269
4.7064	-0.0676198
4.7065	-0.06775109
4.7066	-0.06832053
4.7067	-0.06785521
4.7068	-0.06775934
4.7069	-0.06802037
4.707	-0.06832513
4.7071	-0.06778387
4.7072	-0.06775683
4.7073	-0.06835794
4.7074	-0.06825473
4.7075	-0.06846625
4.7076	-0.06883883
4.7077	-0.06845137
4.7078	-0.06778134
4.7079	-0.06798489
4.708	-0.06744234
4.7081	-0.06788012
4.7082	-0.06883507
4.7083	-0.069237
4.7084	-0.0684104
4.7085	-0.0693555
4.7086	-0.06808478
4.7087	-0.06877639
4.7088	-0.06922935
4.7089	-0.06883072
4.709	-0.06873926
4.7091	-0.06814668
4.7092	-0.06849724
4.7093	-0.06872936
4.7094	-0.06917173
4.7095	-0.06950832
4.7096	-0.06979719
4.7097	-0.06990656
4.7098	-0.070016
4.7099	-0.07007702
4.71	-0.07006752
4.7101	-0.07093461
4.7102	-0.07031956
4.7103	-0.06998897
4.7104	-0.07050228
4.7105	-0.07032089
4.7106	-0.07043451
4.7107	-0.07073956
4.7108	-0.07074648
4.7109	-0.07036363
4.711	-0.07078423
4.7111	-0.07085679
4.7112	-0.07111934
4.7113	-0.07017063
4.7114	-0.06998468
4.7115	-0.07023998
4.7116	-0.07190239
4.7117	-0.07145952
4.7118	-0.07113495
4.7119	-0.0712583
4.712	-0.07095521
4.7121	-0.07120788
4.7122	-0.07118838
4.7123	-0.07125843
4.7124	-0.07028445
4.7125	-0.07109073
4.7126	-0.07082769
4.7127	-0.07025182
4.7128	-0.07055261
4.7129	-0.07048305
4.713	-0.07194775
4.7131	-0.0716919
4.7132	-0.0714742
4.7133	-0.0713113
4.7134	-0.07176725
4.7135	-0.07201014
4.7136	-0.07278249
4.7137	-0.07305618
4.7138	-0.07205554
4.7139	-0.07184061
4.714	-0.07224059
4.7141	-0.07208043
4.7142	-0.07256304
4.7143	-0.07234988
4.7144	-0.07263456
4.7145	-0.07242215
4.7146	-0.07260214
4.7147	-0.0724424
4.7148	-0.07281275
4.7149	-0.07304335
4.715	-0.07221249
4.7151	-0.07175276
4.7152	-0.07206426
4.7153	-0.07283562
4.7154	-0.07310022
4.7155	-0.07281689
4.7156	-0.0718579
4.7157	-0.07196337
4.7158	-0.07272921
4.7159	-0.0734438
4.716	-0.07430276
4.7161	-0.07336029
4.7162	-0.07361403
4.7163	-0.07331685
4.7164	-0.07384296
4.7165	-0.07487053
4.7166	-0.07448901
4.7167	-0.07449349
4.7168	-0.07472516
4.7169	-0.07405371
4.717	-0.07390207
4.7171	-0.07466789
4.7172	-0.07451124
4.7173	-0.07434159
4.7174	-0.07456706
4.7175	-0.07446758
4.7176	-0.07381152
4.7177	-0.07394721
4.7178	-0.07428582
4.7179	-0.07362857
4.718	-0.07357681
4.7181	-0.07402426
4.7182	-0.07325213
4.7183	-0.07409398
4.7184	-0.07377068
4.7185	-0.07331268
4.7186	-0.07308048
4.7187	-0.07336845
4.7188	-0.0732932
4.7189	-0.07411472
4.719	-0.07496566
4.7191	-0.07468082
4.7192	-0.07436926
4.7193	-0.07448116
4.7194	-0.07498135
4.7195	-0.07526352
4.7196	-0.07563512
4.7197	-0.07523829
4.7198	-0.0743851
4.7199	-0.0738491
4.72	-0.07342039
4.7201	-0.07373314
4.7202	-0.07451842
4.7203	-0.07464896
4.7204	-0.07466424
4.7205	-0.07482917
4.7206	-0.0748492
4.7207	-0.0750564
4.7208	-0.0757314
4.7209	-0.0760055
4.721	-0.07586167
4.7211	-0.07540267
4.7212	-0.07595794
4.7213	-0.07631893
4.7214	-0.07580173
4.7215	-0.07523368
4.7216	-0.0752733
4.7217	-0.07579233
4.7218	-0.07543229
4.7219	-0.07459367
4.722	-0.07526691
4.7221	-0.07545998
4.7222	-0.07518023
4.7223	-0.07506308
4.7224	-0.07463396
4.7225	-0.07526731
4.7226	-0.07507229
4.7227	-0.0746865
4.7228	-0.07527076
4.7229	-0.07511467
4.723	-0.07485091
4.7231	-0.07541794
4.7232	-0.07583618
4.7233	-0.07488773
4.7234	-0.07510313
4.7235	-0.07542939
4.7236	-0.07503889
4.7237	-0.07579001
4.7238	-0.07596305
4.7239	-0.07549831
4.724	-0.07507644
4.7241	-0.0755647
4.7242	-0.07503527
4.7243	-0.07520054
4.7244	-0.07570674
4.7245	-0.07592924
4.7246	-0.07567327
4.7247	-0.07594864
4.7248	-0.07530328
4.7249	-0.07453118
4.725	-0.07520303
4.7251	-0.07549899
4.7252	-0.07559285
4.7253	-0.07558055
4.7254	-0.07631792
4.7255	-0.07525276
4.7256	-0.07532249
4.7257	-0.07542802
4.7258	-0.07569498
4.7259	-0.07620074
4.726	-0.07563313
4.7261	-0.07589231
4.7262	-0.07594604
4.7263	-0.07566086
4.7264	-0.0760235
4.7265	-0.07641598
4.7266	-0.07568475
4.7267	-0.07643224
4.7268	-0.07616325
4.7269	-0.07644065
4.727	-0.07682838
4.7271	-0.07682428
4.7272	-0.07743856
4.7273	-0.07748149
4.7274	-0.07685909
4.7275	-0.07645369
4.7276	-0.07765193
4.7277	-0.07724611
4.7278	-0.07698714
4.7279	-0.07656479
4.728	-0.07661004
4.7281	-0.07671587
4.7282	-0.07780306
4.7283	-0.07888633
4.7284	-0.07802109
4.7285	-0.07799891
4.7286	-0.07765913
4.7287	-0.07698095
4.7288	-0.07823385
4.7289	-0.07849769
4.729	-0.07811484
4.7291	-0.07776955
4.7292	-0.07791217
4.7293	-0.07707182
4.7294	-0.07640147
4.7295	-0.07726947
4.7296	-0.07794985
4.7297	-0.0781092
4.7298	-0.0782579
4.7299	-0.07805223
4.73	-0.07721225
4.7301	-0.07777356
4.7302	-0.07795463
4.7303	-0.07832869
4.7304	-0.07890535
4.7305	-0.07846135
4.7306	-0.07891306
4.7307	-0.07814182
4.7308	-0.07766686
4.7309	-0.07841327
4.731	-0.07913601
4.7311	-0.07926386
4.7312	-0.07932303
4.7313	-0.07838558
4.7314	-0.07885913
4.7315	-0.07961568
4.7316	-0.08046088
4.7317	-0.08007439
4.7318	-0.07951712
4.7319	-0.07901891
4.732	-0.0784547
4.7321	-0.07990409
4.7322	-0.08058534
4.7323	-0.08080779
4.7324	-0.08060207
4.7325	-0.08096881
4.7326	-0.08079129
4.7327	-0.0806902
4.7328	-0.08004104
4.7329	-0.07992958
4.733	-0.07968833
4.7331	-0.08005323
4.7332	-0.08060212
4.7333	-0.07937437
4.7334	-0.07899859
4.7335	-0.07924203
4.7336	-0.07937115
4.7337	-0.07981232
4.7338	-0.07996485
4.7339	-0.08016063
4.734	-0.08021419
4.7341	-0.08037095
4.7342	-0.08015894
4.7343	-0.08016152
4.7344	-0.0805813
4.7345	-0.08073864
4.7346	-0.08060279
4.7347	-0.0810103
4.7348	-0.08069716
4.7349	-0.07946654
4.735	-0.08001021
4.7351	-0.08020009
4.7352	-0.08044352
4.7353	-0.08121613
4.7354	-0.08122431
4.7355	-0.08100213
4.7356	-0.08014733
4.7357	-0.08061568
4.7358	-0.07984238
4.7359	-0.08046236
4.736	-0.08079349
4.7361	-0.08051175
4.7362	-0.08034446
4.7363	-0.08000235
4.7364	-0.07970084
4.7365	-0.07967602
4.7366	-0.08025713
4.7367	-0.08039806
4.7368	-0.08032081
4.7369	-0.08049966
4.737	-0.08051267
4.7371	-0.08085256
4.7372	-0.08088848
4.7373	-0.08104196
4.7374	-0.08063462
4.7375	-0.08052443
4.7376	-0.08039873
4.7377	-0.0808121
4.7378	-0.08033973
4.7379	-0.08061785
4.738	-0.08130939
4.7381	-0.08139302
4.7382	-0.08056641
4.7383	-0.08078096
4.7384	-0.08067002
4.7385	-0.08097526
4.7386	-0.08095669
4.7387	-0.08111369
4.7388	-0.08069086
4.7389	-0.08060963
4.739	-0.08036608
4.7391	-0.0805833
4.7392	-0.08128893
4.7393	-0.08087437
4.7394	-0.08040769
4.7395	-0.08072586
4.7396	-0.08168896
4.7397	-0.08167996
4.7398	-0.08189049
4.7399	-0.08175817
4.74	-0.08228674
4.7401	-0.08236914
4.7402	-0.08239372
4.7403	-0.0822655
4.7404	-0.0826363
4.7405	-0.08254158
4.7406	-0.08194679
4.7407	-0.08199406
4.7408	-0.08249739
4.7409	-0.08160764
4.741	-0.08192555
4.7411	-0.08182711
4.7412	-0.08184596
4.7413	-0.0814921
4.7414	-0.08157901
4.7415	-0.0813154
4.7416	-0.08173057
4.7417	-0.08196191
4.7418	-0.08245704
4.7419	-0.08311027
4.742	-0.0826661
4.7421	-0.08253813
4.7422	-0.08219883
4.7423	-0.08194607
4.7424	-0.08156888
4.7425	-0.08157001
4.7426	-0.08194485
4.7427	-0.08272793
4.7428	-0.08218405
4.7429	-0.08145707
4.743	-0.08150645
4.7431	-0.08128823
4.7432	-0.08177963
4.7433	-0.08209699
4.7434	-0.08206767
4.7435	-0.08233354
4.7436	-0.08228756
4.7437	-0.08194902
4.7438	-0.08167183
4.7439	-0.08201879
4.744	-0.08125993
4.7441	-0.08119933
4.7442	-0.08190041
4.7443	-0.08197378
4.7444	-0.08179504
4.7445	-0.08092462
4.7446	-0.08067562
4.7447	-0.0811709
4.7448	-0.08218718
4.7449	-0.08323663
4.745	-0.08237456
4.7451	-0.08223272
4.7452	-0.08176782
4.7453	-0.08203351
4.7454	-0.08247948
4.7455	-0.08281667
4.7456	-0.08271249
4.7457	-0.08302999
4.7458	-0.08368386
4.7459	-0.08358913
4.746	-0.08376734
4.7461	-0.08291779
4.7462	-0.08355348
4.7463	-0.08355265
4.7464	-0.08342466
4.7465	-0.08421471
4.7466	-0.08424988
4.7467	-0.08390946
4.7468	-0.08433007
4.7469	-0.08422781
4.747	-0.08515983
4.7471	-0.08493195
4.7472	-0.08441653
4.7473	-0.08541113
4.7474	-0.08448841
4.7475	-0.08442
4.7476	-0.08428265
4.7477	-0.08355142
4.7478	-0.08489063
4.7479	-0.08513732
4.748	-0.08534177
4.7481	-0.08541693
4.7482	-0.08532944
4.7483	-0.08527267
4.7484	-0.0851453
4.7485	-0.08543195
4.7486	-0.08620296
4.7487	-0.08582929
4.7488	-0.08526175
4.7489	-0.0859379
4.749	-0.0858192
4.7491	-0.08570417
4.7492	-0.08541625
4.7493	-0.08541522
4.7494	-0.08549803
4.7495	-0.08590757
4.7496	-0.08585514
4.7497	-0.08579413
4.7498	-0.08533157
4.7499	-0.08606885
4.75	-0.08593404
4.7501	-0.0856871
4.7502	-0.0863454
4.7503	-0.08712211
4.7504	-0.08730708
4.7505	-0.08672328
4.7506	-0.08724912
4.7507	-0.08607912
4.7508	-0.0856661
4.7509	-0.08542835
4.751	-0.08559006
4.7511	-0.08555875
4.7512	-0.08571792
4.7513	-0.08631564
4.7514	-0.08595003
4.7515	-0.086295
4.7516	-0.08595064
4.7517	-0.08551659
4.7518	-0.08533044
4.7519	-0.0847667
4.752	-0.08538087
4.7521	-0.08590611
4.7522	-0.08525449
4.7523	-0.08526407
4.7524	-0.08467943
4.7525	-0.08511434
4.7526	-0.08545702
4.7527	-0.08531145
4.7528	-0.08503563
4.7529	-0.08564278
4.753	-0.0857503
4.7531	-0.08533306
4.7532	-0.08620475
4.7533	-0.08732391
4.7534	-0.08653165
4.7535	-0.08599627
4.7536	-0.08603507
4.7537	-0.08568395
4.7538	-0.08550061
4.7539	-0.08615542
4.754	-0.08702283
4.7541	-0.08654813
4.7542	-0.08599736
4.7543	-0.08566622
4.7544	-0.0856234
4.7545	-0.08685873
4.7546	-0.08731915
4.7547	-0.08754864
4.7548	-0.086878
4.7549	-0.08625544
4.755	-0.0857956
4.7551	-0.08665359
4.7552	-0.08598585
4.7553	-0.08649399
4.7554	-0.08638971
4.7555	-0.08601929
4.7556	-0.08641623
4.7557	-0.08584645
4.7558	-0.08629055
4.7559	-0.0867977
4.756	-0.08720592
4.7561	-0.08714502
4.7562	-0.08656234
4.7563	-0.08581027
4.7564	-0.08592311
4.7565	-0.08628897
4.7566	-0.0859812
4.7567	-0.08658198
4.7568	-0.08629106
4.7569	-0.08582269
4.757	-0.08686191
4.7571	-0.08647233
4.7572	-0.08645539
4.7573	-0.08753624
4.7574	-0.08782382
4.7575	-0.08778933
4.7576	-0.08779933
4.7577	-0.08776718
4.7578	-0.08648046
4.7579	-0.08652051
4.758	-0.08739056
4.7581	-0.08785144
4.7582	-0.08760649
4.7583	-0.08757423
4.7584	-0.08696572
4.7585	-0.08724485
4.7586	-0.08766723
4.7587	-0.08907352
4.7588	-0.08862542
4.7589	-0.08790533
4.759	-0.08774358
4.7591	-0.08780988
4.7592	-0.08705803
4.7593	-0.08739358
4.7594	-0.08800168
4.7595	-0.08815777
4.7596	-0.08750244
4.7597	-0.0884591
4.7598	-0.08784221
4.7599	-0.08813551
4.76	-0.08778728
4.7601	-0.08833102
4.7602	-0.08896644
4.7603	-0.0883691
4.7604	-0.08858086
4.7605	-0.08809493
4.7606	-0.08801913
4.7607	-0.0882576
4.7608	-0.08970668
4.7609	-0.08969399
4.761	-0.08936995
4.7611	-0.0881134
4.7612	-0.08802891
4.7613	-0.0883756
4.7614	-0.08822574
4.7615	-0.08831211
4.7616	-0.08867735
4.7617	-0.08846862
4.7618	-0.08826105
4.7619	-0.08809931
4.762	-0.08824712
4.7621	-0.08801028
4.7622	-0.08848921
4.7623	-0.08955748
4.7624	-0.08985509
4.7625	-0.08949989
4.7626	-0.08903711
4.7627	-0.08840922
4.7628	-0.08900584
4.7629	-0.09017
4.763	-0.08992804
4.7631	-0.0895635
4.7632	-0.08862573
4.7633	-0.08844055
4.7634	-0.08888487
4.7635	-0.08891666
4.7636	-0.08856803
4.7637	-0.08763906
4.7638	-0.08797736
4.7639	-0.0883374
4.764	-0.08867756
4.7641	-0.08892734
4.7642	-0.08872707
4.7643	-0.08790783
4.7644	-0.08835229
4.7645	-0.08887677
4.7646	-0.08898751
4.7647	-0.0886266
4.7648	-0.08881421
4.7649	-0.08830308
4.765	-0.08808018
4.7651	-0.0886893
4.7652	-0.08849849
4.7653	-0.08946852
4.7654	-0.08869622
4.7655	-0.08922154
4.7656	-0.0894621
4.7657	-0.08948458
4.7658	-0.08894922
4.7659	-0.08930579
4.766	-0.08893705
4.7661	-0.08972248
4.7662	-0.08902938
4.7663	-0.08849424
4.7664	-0.08822552
4.7665	-0.08857948
4.7666	-0.08834218
4.7667	-0.08790561
4.7668	-0.08819649
4.7669	-0.08794276
4.767	-0.08813823
4.7671	-0.08840364
4.7672	-0.08873639
4.7673	-0.08898126
4.7674	-0.08866983
4.7675	-0.08865162
4.7676	-0.08757697
4.7677	-0.08784526
4.7678	-0.08763123
4.7679	-0.08807707
4.768	-0.08871426
4.7681	-0.08868003
4.7682	-0.08826296
4.7683	-0.08809227
4.7684	-0.08819743
4.7685	-0.0890678
4.7686	-0.08881835
4.7687	-0.08876014
4.7688	-0.08869527
4.7689	-0.08879898
4.769	-0.08828364
4.7691	-0.08850343
4.7692	-0.08897385
4.7693	-0.08866898
4.7694	-0.08965965
4.7695	-0.08934209
4.7696	-0.08958839
4.7697	-0.08936837
4.7698	-0.09010623
4.7699	-0.08945382
4.77	-0.08910923
4.7701	-0.08970144
4.7702	-0.08908421
4.7703	-0.08956382
4.7704	-0.08953541
4.7705	-0.08910603
4.7706	-0.08893865
4.7707	-0.08900247
4.7708	-0.08918844
4.7709	-0.08956731
4.771	-0.08932423
4.7711	-0.08949671
4.7712	-0.09066604
4.7713	-0.09093252
4.7714	-0.09046549
4.7715	-0.09023726
4.7716	-0.09045542
4.7717	-0.08945977
4.7718	-0.0899802
4.7719	-0.09092271
4.772	-0.09065451
4.7721	-0.09115551
4.7722	-0.09086247
4.7723	-0.08995271
4.7724	-0.09103502
4.7725	-0.0910562
4.7726	-0.09099945
4.7727	-0.09102116
4.7728	-0.09093136
4.7729	-0.09009817
4.773	-0.08974798
4.7731	-0.08977473
4.7732	-0.08948342
4.7733	-0.09002879
4.7734	-0.09027701
4.7735	-0.08987986
4.7736	-0.09019888
4.7737	-0.09071045
4.7738	-0.09143768
4.7739	-0.09040811
4.774	-0.089573
4.7741	-0.08971517
4.7742	-0.09031695
4.7743	-0.08965101
4.7744	-0.09016502
4.7745	-0.09108499
4.7746	-0.09052226
4.7747	-0.09082724
4.7748	-0.09042868
4.7749	-0.09088853
4.775	-0.09067473
4.7751	-0.09027163
4.7752	-0.09070401
4.7753	-0.09078209
4.7754	-0.09016976
4.7755	-0.09019817
4.7756	-0.09026817
4.7757	-0.0908862
4.7758	-0.09108011
4.7759	-0.09037182
4.776	-0.09062039
4.7761	-0.09006602
4.7762	-0.09118199
4.7763	-0.09144464
4.7764	-0.0909423
4.7765	-0.09084582
4.7766	-0.09176556
4.7767	-0.0910202
4.7768	-0.0901823
4.7769	-0.09080508
4.777	-0.09058493
4.7771	-0.09067815
4.7772	-0.09028514
4.7773	-0.09043198
4.7774	-0.09030659
4.7775	-0.09045036
4.7776	-0.09138916
4.7777	-0.09090624
4.7778	-0.09039074
4.7779	-0.0912777
4.778	-0.09202114
4.7781	-0.09225305
4.7782	-0.09189978
4.7783	-0.09169921
4.7784	-0.09125678
4.7785	-0.09086367
4.7786	-0.09158903
4.7787	-0.09173219
4.7788	-0.09164415
4.7789	-0.09207565
4.779	-0.0913992
4.7791	-0.09093231
4.7792	-0.09060887
4.7793	-0.09167682
4.7794	-0.09162346
4.7795	-0.09141968
4.7796	-0.09206898
4.7797	-0.09143667
4.7798	-0.09214059
