Source File Name:	magt1
Point Index:	1	[x = 0.0321152	y = 0.0231113	z = -1.23]
Component:	Root
Signal:	Time - Ref1 Force - Samples

Time	Time Signal
[ s ]	[ N ]
0.0607	-0.2710319
0.0608	-0.2707883
0.0609	-0.2700925
0.061	-0.2699235
0.0611	-0.2700712
0.0612	-0.2702146
0.0613	-0.2706433
0.0614	-0.2712672
0.0615	-0.2717794
0.0616	-0.2719083
0.0617	-0.2716385
0.0618	-0.2722495
0.0619	-0.2716706
0.062	-0.2721949
0.0621	-0.2727912
0.0622	-0.273108
0.0623	-0.2734066
0.0624	-0.2724495
0.0625	-0.2728111
0.0626	-0.2730673
0.0627	-0.27319
0.0628	-0.2732417
0.0629	-0.2734099
0.063	-0.2733961
0.0631	-0.2729145
0.0632	-0.2732811
0.0633	-0.2728658
0.0634	-0.2727047
0.0635	-0.2734676
0.0636	-0.2734593
0.0637	-0.2737739
0.0638	-0.2740032
0.0639	-0.2744205
0.064	-0.2742866
0.0641	-0.2740088
0.0642	-0.2746552
0.0643	-0.2754804
0.0644	-0.2748989
0.0645	-0.2746111
0.0646	-0.2750816
0.0647	-0.2744671
0.0648	-0.2755568
0.0649	-0.2751197
0.065	-0.2756778
0.0651	-0.2758375
0.0652	-0.2755418
0.0653	-0.2761375
0.0654	-0.27595
0.0655	-0.275936
0.0656	-0.2758819
0.0657	-0.2758594
0.0658	-0.2750638
0.0659	-0.2748016
0.066	-0.2753245
0.0661	-0.2751996
0.0662	-0.2750805
0.0663	-0.2750239
0.0664	-0.2747191
0.0665	-0.2748097
0.0666	-0.2748615
0.0667	-0.2753814
0.0668	-0.2754719
0.0669	-0.274918
0.067	-0.2753428
0.0671	-0.2758154
0.0672	-0.2755388
0.0673	-0.2757167
0.0674	-0.2758814
0.0675	-0.2762691
0.0676	-0.276137
0.0677	-0.2759285
0.0678	-0.2760316
0.0679	-0.2754251
0.068	-0.275276
0.0681	-0.2756331
0.0682	-0.2760369
0.0683	-0.2765775
0.0684	-0.2765111
0.0685	-0.2763974
0.0686	-0.2763717
0.0687	-0.27616
0.0688	-0.2754477
0.0689	-0.27468
0.069	-0.2744873
0.0691	-0.2748654
0.0692	-0.2750021
0.0693	-0.2751383
0.0694	-0.2748505
0.0695	-0.2749734
0.0696	-0.2756434
0.0697	-0.2756178
0.0698	-0.2763111
0.0699	-0.2755635
0.07	-0.2760034
0.0701	-0.2764063
0.0702	-0.2757115
0.0703	-0.2756697
0.0704	-0.2759753
0.0705	-0.2762098
0.0706	-0.2762607
0.0707	-0.2755792
0.0708	-0.2762406
0.0709	-0.2751747
0.071	-0.2756092
0.0711	-0.2754289
0.0712	-0.2754072
0.0713	-0.2760977
0.0714	-0.2755924
0.0715	-0.2761354
0.0716	-0.2758395
0.0717	-0.2753166
0.0718	-0.2755481
0.0719	-0.2749786
0.072	-0.2746049
0.0721	-0.2753723
0.0722	-0.2754242
0.0723	-0.2763966
0.0724	-0.276466
0.0725	-0.2761936
0.0726	-0.276276
0.0727	-0.2756847
0.0728	-0.2763809
0.0729	-0.2762849
0.073	-0.2766105
0.0731	-0.2766029
0.0732	-0.2762377
0.0733	-0.2761433
0.0734	-0.2756414
0.0735	-0.2759453
0.0736	-0.2761989
0.0737	-0.2758698
0.0738	-0.2757615
0.0739	-0.2765124
0.074	-0.2765089
0.0741	-0.2765594
0.0742	-0.2759187
0.0743	-0.2761724
0.0744	-0.2762639
0.0745	-0.2763545
0.0746	-0.2758743
0.0747	-0.2762671
0.0748	-0.2762525
0.0749	-0.2760955
0.075	-0.2758586
0.0751	-0.2757138
0.0752	-0.2756379
0.0753	-0.2758117
0.0754	-0.2767725
0.0755	-0.2763137
0.0756	-0.2761233
0.0757	-0.2759918
0.0758	-0.2756941
0.0759	-0.2755531
0.076	-0.2759638
0.0761	-0.275274
0.0762	-0.2758601
0.0763	-0.2768776
0.0764	-0.2765204
0.0765	-0.276089
0.0766	-0.2757086
0.0767	-0.2762313
0.0768	-0.2758281
0.0769	-0.2757471
0.077	-0.2763151
0.0771	-0.2751628
0.0772	-0.2759078
0.0773	-0.2760144
0.0774	-0.275242
0.0775	-0.2753907
0.0776	-0.2752939
0.0777	-0.275225
0.0778	-0.2748485
0.0779	-0.275151
0.078	-0.2744899
0.0781	-0.2747919
0.0782	-0.2746055
0.0783	-0.2746421
0.0784	-0.2734226
0.0785	-0.2732587
0.0786	-0.2738848
0.0787	-0.2741754
0.0788	-0.2735314
0.0789	-0.2736517
0.079	-0.2736669
0.0791	-0.2735322
0.0792	-0.274309
0.0793	-0.2745223
0.0794	-0.2739218
0.0795	-0.2737145
0.0796	-0.2731905
0.0797	-0.272277
0.0798	-0.2724465
0.0799	-0.2734899
0.08	-0.2732457
0.0801	-0.2731402
0.0802	-0.2732114
0.0803	-0.2731028
0.0804	-0.2729602
0.0805	-0.2733011
0.0806	-0.2739007
0.0807	-0.2742938
0.0808	-0.2737938
0.0809	-0.273918
0.081	-0.2732047
0.0811	-0.2733068
0.0812	-0.2734902
0.0813	-0.2732715
0.0814	-0.2734106
0.0815	-0.2727677
0.0816	-0.273643
0.0817	-0.2733332
0.0818	-0.2727693
0.0819	-0.2735594
0.082	-0.2727492
0.0821	-0.2727868
0.0822	-0.2730909
0.0823	-0.2730562
0.0824	-0.2729508
0.0825	-0.2728977
0.0826	-0.2727792
0.0827	-0.273076
0.0828	-0.2734558
0.0829	-0.2727677
0.083	-0.2734805
0.0831	-0.2738627
0.0832	-0.2739716
0.0833	-0.2730632
0.0834	-0.2731434
0.0835	-0.2730021
0.0836	-0.2732567
0.0837	-0.2733818
0.0838	-0.2739019
0.0839	-0.2732683
0.084	-0.2734057
0.0841	-0.2736563
0.0842	-0.2731919
0.0843	-0.2727121
0.0844	-0.2724972
0.0845	-0.2724898
0.0846	-0.2724378
0.0847	-0.2732317
0.0848	-0.2727723
0.0849	-0.273083
0.085	-0.2733183
0.0851	-0.2722249
0.0852	-0.2721527
0.0853	-0.2733492
0.0854	-0.2731734
0.0855	-0.2732017
0.0856	-0.2726801
0.0857	-0.2727372
0.0858	-0.2720658
0.0859	-0.2717613
0.086	-0.2722462
0.0861	-0.2722466
0.0862	-0.2723734
0.0863	-0.2718659
0.0864	-0.272096
0.0865	-0.2712827
0.0866	-0.2711595
0.0867	-0.2715445
0.0868	-0.2716088
0.0869	-0.2718135
0.087	-0.2714719
0.0871	-0.2718163
0.0872	-0.2721444
0.0873	-0.2725005
0.0874	-0.2712437
0.0875	-0.2711112
0.0876	-0.2710126
0.0877	-0.2706754
0.0878	-0.2707255
0.0879	-0.2701106
0.088	-0.2709063
0.0881	-0.2701373
0.0882	-0.2711326
0.0883	-0.2715296
0.0884	-0.2711109
0.0885	-0.2715939
0.0886	-0.2710372
0.0887	-0.2716672
0.0888	-0.2712578
0.0889	-0.2708388
0.089	-0.2708601
0.0891	-0.271248
0.0892	-0.2716065
0.0893	-0.2714073
0.0894	-0.2719133
0.0895	-0.2718326
0.0896	-0.2712735
0.0897	-0.2705005
0.0898	-0.2699144
0.0899	-0.2698863
0.09	-0.26995
0.0901	-0.2695788
0.0902	-0.2693082
0.0903	-0.2698051
0.0904	-0.2694499
0.0905	-0.269801
0.0906	-0.2698278
0.0907	-0.2695571
0.0908	-0.2698323
0.0909	-0.2695982
0.091	-0.2703026
0.0911	-0.2698223
0.0912	-0.269344
0.0913	-0.2698209
0.0914	-0.2698415
0.0915	-0.2701085
0.0916	-0.2698844
0.0917	-0.2695487
0.0918	-0.269566
0.0919	-0.2695321
0.092	-0.2698322
0.0921	-0.2694112
0.0922	-0.268729
0.0923	-0.2684726
0.0924	-0.268485
0.0925	-0.2685097
0.0926	-0.2678441
0.0927	-0.2678396
0.0928	-0.2674588
0.0929	-0.2674401
0.093	-0.2678442
0.0931	-0.2681422
0.0932	-0.2673935
0.0933	-0.2675895
0.0934	-0.2679464
0.0935	-0.2680714
0.0936	-0.2678302
0.0937	-0.2668531
0.0938	-0.2675478
0.0939	-0.267386
0.094	-0.2676106
0.0941	-0.2677477
0.0942	-0.2671102
0.0943	-0.2668593
0.0944	-0.2673476
0.0945	-0.2671487
0.0946	-0.2667938
0.0947	-0.2670938
0.0948	-0.2666519
0.0949	-0.2657168
0.095	-0.2653401
0.0951	-0.2658996
0.0952	-0.265882
0.0953	-0.2652204
0.0954	-0.2645744
0.0955	-0.2642876
0.0956	-0.264198
0.0957	-0.2639316
0.0958	-0.2639344
0.0959	-0.2642096
0.096	-0.2644859
0.0961	-0.2648844
0.0962	-0.2641104
0.0963	-0.2641105
0.0964	-0.2644464
0.0965	-0.2648478
0.0966	-0.2638047
0.0967	-0.2641301
0.0968	-0.2644584
0.0969	-0.2645121
0.097	-0.2639832
0.0971	-0.2639075
0.0972	-0.2642212
0.0973	-0.2630769
0.0974	-0.2629906
0.0975	-0.2628584
0.0976	-0.2629683
0.0977	-0.2627386
0.0978	-0.2625205
0.0979	-0.2629222
0.098	-0.2630707
0.0981	-0.2630677
0.0982	-0.2629594
0.0983	-0.2628843
0.0984	-0.2630076
0.0985	-0.2633053
0.0986	-0.2629563
0.0987	-0.2624541
0.0988	-0.2624061
0.0989	-0.2614946
0.099	-0.26186
0.0991	-0.261218
0.0992	-0.2608799
0.0993	-0.2615705
0.0994	-0.2618367
0.0995	-0.2607546
0.0996	-0.2611604
0.0997	-0.2615843
0.0998	-0.2611477
0.0999	-0.2612376
0.1	-0.2608845
0.1001	-0.2609593
0.1002	-0.2611037
0.1003	-0.2606772
0.1004	-0.2618161
0.1005	-0.2615088
0.1006	-0.2609105
0.1007	-0.2610936
0.1008	-0.2602212
0.1009	-0.2596272
0.101	-0.2599373
0.1011	-0.2591465
0.1012	-0.2599252
0.1013	-0.2596507
0.1014	-0.2588527
0.1015	-0.2590032
0.1016	-0.2593834
0.1017	-0.2591356
0.1018	-0.259399
0.1019	-0.2597439
0.102	-0.2588351
0.1021	-0.2586436
0.1022	-0.2587337
0.1023	-0.2589736
0.1024	-0.2595274
0.1025	-0.259057
0.1026	-0.2591891
0.1027	-0.2586368
0.1028	-0.2590565
0.1029	-0.2591474
0.103	-0.2583747
0.1031	-0.2581572
0.1032	-0.2582392
0.1033	-0.2576347
0.1034	-0.2573161
0.1035	-0.2571674
0.1036	-0.2569972
0.1037	-0.2557799
0.1038	-0.2556771
0.1039	-0.255263
0.104	-0.2555926
0.1041	-0.2551809
0.1042	-0.2547125
0.1043	-0.25462
0.1044	-0.2551028
0.1045	-0.2549737
0.1046	-0.2545266
0.1047	-0.2548619
0.1048	-0.2551894
0.1049	-0.2552641
0.105	-0.2548501
0.1051	-0.2544679
0.1052	-0.2545447
0.1053	-0.2552692
0.1054	-0.2543212
0.1055	-0.2542772
0.1056	-0.2544919
0.1057	-0.2540681
0.1058	-0.2538043
0.1059	-0.253766
0.106	-0.2537538
0.1061	-0.2536595
0.1062	-0.2534422
0.1063	-0.2533314
0.1064	-0.2538355
0.1065	-0.2529791
0.1066	-0.2522225
0.1067	-0.252329
0.1068	-0.2528379
0.1069	-0.251993
0.107	-0.2522193
0.1071	-0.252903
0.1072	-0.2516551
0.1073	-0.2513651
0.1074	-0.2516173
0.1075	-0.2515152
0.1076	-0.2516021
0.1077	-0.2510404
0.1078	-0.250348
0.1079	-0.2504333
0.108	-0.2501885
0.1081	-0.2503715
0.1082	-0.2500167
0.1083	-0.2501196
0.1084	-0.249911
0.1085	-0.2497897
0.1086	-0.2492398
0.1087	-0.2487314
0.1088	-0.2491626
0.1089	-0.2484987
0.109	-0.2484935
0.1091	-0.2483456
0.1092	-0.2487024
0.1093	-0.2489637
0.1094	-0.2485325
0.1095	-0.2484419
0.1096	-0.249165
0.1097	-0.2487414
0.1098	-0.2483511
0.1099	-0.2489992
0.11	-0.2485788
0.1101	-0.2486362
0.1102	-0.2487215
0.1103	-0.2491173
0.1104	-0.2490887
0.1105	-0.2492664
0.1106	-0.2487139
0.1107	-0.2484678
0.1108	-0.2487602
0.1109	-0.2489687
0.111	-0.2481661
0.1111	-0.2478437
0.1112	-0.2483831
0.1113	-0.2483323
0.1114	-0.2482728
0.1115	-0.2475524
0.1116	-0.2473294
0.1117	-0.247234
0.1118	-0.247991
0.1119	-0.2474922
0.112	-0.2467777
0.1121	-0.2468921
0.1122	-0.2472143
0.1123	-0.2474125
0.1124	-0.2479798
0.1125	-0.2471138
0.1126	-0.2458103
0.1127	-0.246473
0.1128	-0.2470521
0.1129	-0.2469123
0.113	-0.2467129
0.1131	-0.2460541
0.1132	-0.2458784
0.1133	-0.2455932
0.1134	-0.2451923
0.1135	-0.2448858
0.1136	-0.2447905
0.1137	-0.2439521
0.1138	-0.2441231
0.1139	-0.2441864
0.114	-0.2443144
0.1141	-0.243521
0.1142	-0.2439353
0.1143	-0.2438725
0.1144	-0.2437439
0.1145	-0.2442921
0.1146	-0.2442218
0.1147	-0.2437364
0.1148	-0.2443817
0.1149	-0.2440391
0.115	-0.2439651
0.1151	-0.244354
0.1152	-0.2442011
0.1153	-0.2441273
0.1154	-0.2436966
0.1155	-0.2448853
0.1156	-0.2439825
0.1157	-0.2437377
0.1158	-0.2428948
0.1159	-0.2434604
0.116	-0.2433481
0.1161	-0.2436484
0.1162	-0.2439058
0.1163	-0.243779
0.1164	-0.243577
0.1165	-0.2437419
0.1166	-0.2435999
