Source File Name:	t3
Point Index:	1	[x = 0.0321152	y = 0.0231113	z = -1.23]
Component:	Root
Signal:	Time - Ref1 Force - Samples

Time	Time Signal
[ s ]	[ N ]
0.0603	-0.7461673
0.0604	-0.7447851
0.0605	-0.7451434
0.0606	-0.7452245
0.0607	-0.7449332
0.0608	-0.7451698
0.0609	-0.745802
0.061	-0.746424
0.0611	-0.7461304
0.0612	-0.7452115
0.0613	-0.7444271
0.0614	-0.7446508
0.0615	-0.7450145
0.0616	-0.7446529
0.0617	-0.7449305
0.0618	-0.7448055
0.0619	-0.7442092
0.062	-0.7445949
0.0621	-0.7446957
0.0622	-0.7441677
0.0623	-0.7442084
0.0624	-0.7443328
0.0625	-0.7440897
0.0626	-0.7437298
0.0627	-0.7435336
0.0628	-0.7442012
0.0629	-0.7433471
0.063	-0.7426932
0.0631	-0.7429784
0.0632	-0.7431504
0.0633	-0.7435252
0.0634	-0.744339
0.0635	-0.7453754
0.0636	-0.7442545
0.0637	-0.743552
0.0638	-0.743974
0.0639	-0.743124
0.064	-0.743818
0.0641	-0.7428725
0.0642	-0.7433444
0.0643	-0.7425624
0.0644	-0.7429717
0.0645	-0.7426214
0.0646	-0.742929
0.0647	-0.7432718
0.0648	-0.7427442
0.0649	-0.7427322
0.065	-0.7431716
0.0651	-0.7424325
0.0652	-0.7419276
0.0653	-0.7422681
0.0654	-0.7418658
0.0655	-0.7416207
0.0656	-0.7415462
0.0657	-0.7410873
0.0658	-0.7409967
0.0659	-0.7407523
0.066	-0.7410685
0.0661	-0.741322
0.0662	-0.7409018
0.0663	-0.7413021
0.0664	-0.7409723
0.0665	-0.7412522
0.0666	-0.7406784
0.0667	-0.7397703
0.0668	-0.7408655
0.0669	-0.740705
0.067	-0.7405119
0.0671	-0.7399054
0.0672	-0.7395056
0.0673	-0.7396854
0.0674	-0.7393089
0.0675	-0.7395535
0.0676	-0.7388065
0.0677	-0.7391015
0.0678	-0.7386348
0.0679	-0.7384725
0.068	-0.7386951
0.0681	-0.7391325
0.0682	-0.7388906
0.0683	-0.7387072
0.0684	-0.7384239
0.0685	-0.7387188
0.0686	-0.7389827
0.0687	-0.7393167
0.0688	-0.7382132
0.0689	-0.7380008
0.069	-0.7381734
0.0691	-0.7382467
0.0692	-0.7384468
0.0693	-0.7391279
0.0694	-0.7384717
0.0695	-0.7383845
0.0696	-0.7382605
0.0697	-0.7374719
0.0698	-0.738282
0.0699	-0.7375996
0.07	-0.7370839
0.0701	-0.7376801
0.0702	-0.7377303
0.0703	-0.7366219
0.0704	-0.7375143
0.0705	-0.7376761
0.0706	-0.7371982
0.0707	-0.737249
0.0708	-0.737262
0.0709	-0.7376304
0.071	-0.7370912
0.0711	-0.7364399
0.0712	-0.7363364
0.0713	-0.7367095
0.0714	-0.7362992
0.0715	-0.7368232
0.0716	-0.7362085
0.0717	-0.7358268
0.0718	-0.736199
0.0719	-0.7356842
0.072	-0.7348716
0.0721	-0.7353982
0.0722	-0.7350918
0.0723	-0.7351443
0.0724	-0.7357397
0.0725	-0.7352185
0.0726	-0.7351131
0.0727	-0.7348104
0.0728	-0.7347404
0.0729	-0.7349626
0.073	-0.7354298
0.0731	-0.7349396
0.0732	-0.7350038
0.0733	-0.7347288
0.0734	-0.7348668
0.0735	-0.7344708
0.0736	-0.7339302
0.0737	-0.7343755
0.0738	-0.7344263
0.0739	-0.7340472
0.074	-0.7346202
0.0741	-0.7341325
0.0742	-0.7334337
0.0743	-0.734534
0.0744	-0.7351743
0.0745	-0.7352033
0.0746	-0.7346563
0.0747	-0.7341782
0.0748	-0.7337767
0.0749	-0.7337864
0.075	-0.7340139
0.0751	-0.7340491
0.0752	-0.7337606
0.0753	-0.7333888
0.0754	-0.7339887
0.0755	-0.7333672
0.0756	-0.7328217
0.0757	-0.7339203
0.0758	-0.7331529
0.0759	-0.7332988
0.076	-0.733706
0.0761	-0.732987
0.0762	-0.7328221
0.0763	-0.732225
0.0764	-0.7327836
0.0765	-0.7328018
0.0766	-0.7328961
0.0767	-0.7329574
0.0768	-0.732818
0.0769	-0.7324646
0.077	-0.7330917
0.0771	-0.7327571
0.0772	-0.7323837
0.0773	-0.7322136
0.0774	-0.7330266
0.0775	-0.7329416
0.0776	-0.7330071
0.0777	-0.7328657
0.0778	-0.732632
0.0779	-0.7322085
0.078	-0.7321795
0.0781	-0.7323691
0.0782	-0.7318817
0.0783	-0.7324961
0.0784	-0.7325832
0.0785	-0.7321842
0.0786	-0.7314661
0.0787	-0.731038
0.0788	-0.7315636
0.0789	-0.7317196
0.079	-0.7311757
0.0791	-0.7304916
0.0792	-0.7306206
0.0793	-0.731083
0.0794	-0.730255
0.0795	-0.7310092
0.0796	-0.7309584
0.0797	-0.7303663
0.0798	-0.7302606
0.0799	-0.7306333
0.08	-0.7302989
0.0801	-0.7304189
0.0802	-0.7303284
0.0803	-0.7299687
0.0804	-0.7301523
0.0805	-0.7303764
0.0806	-0.7303689
0.0807	-0.7303809
0.0808	-0.7298715
0.0809	-0.7299792
0.081	-0.7301313
0.0811	-0.7297165
0.0812	-0.7288391
0.0813	-0.7295344
0.0814	-0.7295145
0.0815	-0.729684
0.0816	-0.7290592
0.0817	-0.7283996
0.0818	-0.7286229
0.0819	-0.7288253
0.082	-0.7285051
0.0821	-0.7279152
0.0822	-0.7278562
0.0823	-0.7280678
0.0824	-0.7278996
0.0825	-0.7283426
0.0826	-0.7284851
0.0827	-0.727806
0.0828	-0.7280438
0.0829	-0.7280451
0.083	-0.7285531
0.0831	-0.7282768
0.0832	-0.7278217
0.0833	-0.7278577
0.0834	-0.7281735
0.0835	-0.727936
0.0836	-0.728182
0.0837	-0.7283172
0.0838	-0.7275587
0.0839	-0.72785
0.084	-0.7272056
0.0841	-0.7270807
0.0842	-0.7265448
0.0843	-0.7272421
0.0844	-0.7272648
0.0845	-0.7260831
0.0846	-0.7263801
0.0847	-0.7260987
0.0848	-0.7257147
0.0849	-0.7256842
0.085	-0.7253269
0.0851	-0.7254011
0.0852	-0.7248859
0.0853	-0.7251323
0.0854	-0.7250128
0.0855	-0.7248815
0.0856	-0.724402
0.0857	-0.724593
0.0858	-0.7250178
0.0859	-0.7247664
0.086	-0.7242044
0.0861	-0.7242042
0.0862	-0.7236906
0.0863	-0.7232288
0.0864	-0.7240865
0.0865	-0.7247235
0.0866	-0.7236507
0.0867	-0.722917
0.0868	-0.7229853
0.0869	-0.7230828
0.087	-0.7239182
0.0871	-0.7237557
0.0872	-0.7230433
0.0873	-0.7229971
0.0874	-0.7216885
0.0875	-0.7216924
0.0876	-0.7223031
0.0877	-0.7225426
0.0878	-0.7225668
0.0879	-0.7219725
0.088	-0.7218908
0.0881	-0.7210389
0.0882	-0.7215037
0.0883	-0.7220334
0.0884	-0.7217493
0.0885	-0.7209561
0.0886	-0.7220244
0.0887	-0.7215193
0.0888	-0.7212474
0.0889	-0.7220058
0.089	-0.7224757
0.0891	-0.7225874
0.0892	-0.7216729
0.0893	-0.7216497
0.0894	-0.7210777
0.0895	-0.7202967
0.0896	-0.7200893
0.0897	-0.7205197
0.0898	-0.720343
0.0899	-0.7202463
0.09	-0.720264
0.0901	-0.7195764
0.0902	-0.7200186
0.0903	-0.7198442
0.0904	-0.7201055
0.0905	-0.7196143
0.0906	-0.7198581
0.0907	-0.7205318
0.0908	-0.7201672
0.0909	-0.7198325
0.091	-0.7200847
0.0911	-0.720235
0.0912	-0.720311
0.0913	-0.7197858
0.0914	-0.7196821
0.0915	-0.7203478
0.0916	-0.7193668
0.0917	-0.7189482
0.0918	-0.7191209
0.0919	-0.7192228
0.092	-0.7185221
0.0921	-0.7186051
0.0922	-0.7194144
0.0923	-0.7196389
0.0924	-0.719657
0.0925	-0.7194396
0.0926	-0.7198168
0.0927	-0.7193238
0.0928	-0.7188796
0.0929	-0.7185617
0.093	-0.7187539
0.0931	-0.7184305
0.0932	-0.7187855
0.0933	-0.7180853
0.0934	-0.7173817
0.0935	-0.7174469
0.0936	-0.7171104
0.0937	-0.7175339
0.0938	-0.7178384
0.0939	-0.7174662
0.094	-0.7174896
0.0941	-0.7173211
0.0942	-0.7168673
0.0943	-0.7172619
0.0944	-0.7169557
0.0945	-0.7173937
0.0946	-0.7172083
0.0947	-0.7174608
0.0948	-0.717348
0.0949	-0.717375
0.095	-0.7169005
0.0951	-0.717544
0.0952	-0.7171453
0.0953	-0.7169963
0.0954	-0.7166339
0.0955	-0.7164311
0.0956	-0.7169161
0.0957	-0.716864
0.0958	-0.7168335
0.0959	-0.7169662
0.096	-0.7174762
0.0961	-0.7172636
0.0962	-0.7169456
0.0963	-0.7166184
0.0964	-0.7169564
0.0965	-0.716824
0.0966	-0.7165781
0.0967	-0.7163784
0.0968	-0.7159621
0.0969	-0.716189
0.097	-0.7153674
0.0971	-0.7155617
0.0972	-0.7156696
0.0973	-0.7164588
0.0974	-0.7155415
0.0975	-0.7163445
0.0976	-0.7164034
0.0977	-0.7164091
0.0978	-0.7165297
0.0979	-0.7154875
0.098	-0.7155188
0.0981	-0.7160103
0.0982	-0.7152095
0.0983	-0.7147325
0.0984	-0.7149913
0.0985	-0.7146734
0.0986	-0.7150053
0.0987	-0.7148814
0.0988	-0.7135733
0.0989	-0.713451
0.099	-0.7139218
0.0991	-0.7147558
0.0992	-0.7150672
0.0993	-0.7147548
0.0994	-0.7140849
0.0995	-0.7128235
0.0996	-0.7141985
0.0997	-0.7148794
0.0998	-0.7143574
0.0999	-0.7142819
0.1	-0.71428
0.1001	-0.7139692
0.1002	-0.714112
0.1003	-0.713701
0.1004	-0.7138898
0.1005	-0.7144265
0.1006	-0.7136673
0.1007	-0.7141447
0.1008	-0.7139935
0.1009	-0.7134556
0.101	-0.7137826
0.1011	-0.7138593
0.1012	-0.714949
0.1013	-0.714309
0.1014	-0.7140287
0.1015	-0.7137753
0.1016	-0.7132872
0.1017	-0.7137121
0.1018	-0.714308
0.1019	-0.713461
0.102	-0.7134263
0.1021	-0.7135575
0.1022	-0.7131841
0.1023	-0.7133037
0.1024	-0.7135728
0.1025	-0.7126701
0.1026	-0.7128673
0.1027	-0.7126924
0.1028	-0.7125339
0.1029	-0.71227
0.103	-0.7124619
0.1031	-0.7128158
0.1032	-0.7127145
0.1033	-0.7127492
0.1034	-0.7122639
0.1035	-0.712173
0.1036	-0.7124565
0.1037	-0.712
0.1038	-0.7122532
0.1039	-0.7118842
0.104	-0.7122377
0.1041	-0.7117085
0.1042	-0.7119701
0.1043	-0.7112406
0.1044	-0.7113547
0.1045	-0.7119127
0.1046	-0.7119316
0.1047	-0.7120613
0.1048	-0.711803
0.1049	-0.712367
0.105	-0.712423
0.1051	-0.7123732
0.1052	-0.7120812
0.1053	-0.7112052
0.1054	-0.7115879
0.1055	-0.7114921
0.1056	-0.7113158
0.1057	-0.7112728
0.1058	-0.7103465
0.1059	-0.7107962
0.106	-0.711064
0.1061	-0.7105229
0.1062	-0.7111666
0.1063	-0.7113939
0.1064	-0.711289
0.1065	-0.7104355
0.1066	-0.7106993
0.1067	-0.709762
0.1068	-0.7104614
0.1069	-0.7099534
0.107	-0.7108809
0.1071	-0.7109695
0.1072	-0.7104881
0.1073	-0.7099416
0.1074	-0.7103725
0.1075	-0.7099869
0.1076	-0.7104371
0.1077	-0.7111831
0.1078	-0.7105707
0.1079	-0.7109339
0.108	-0.7106273
0.1081	-0.7105332
0.1082	-0.7103308
0.1083	-0.710488
0.1084	-0.7098989
0.1085	-0.7097486
0.1086	-0.7098198
0.1087	-0.7098688
0.1088	-0.710048
0.1089	-0.7099416
0.109	-0.7090904
0.1091	-0.7088338
0.1092	-0.7088093
0.1093	-0.7087455
0.1094	-0.7080005
0.1095	-0.7082768
0.1096	-0.7084063
0.1097	-0.7085163
0.1098	-0.7088975
0.1099	-0.7091914
0.11	-0.7084692
0.1101	-0.7081364
0.1102	-0.7087402
0.1103	-0.7079585
0.1104	-0.7085218
0.1105	-0.70812
0.1106	-0.7077298
0.1107	-0.7079962
0.1108	-0.7078338
0.1109	-0.7077803
0.111	-0.7079253
0.1111	-0.7080017
0.1112	-0.7076703
0.1113	-0.7074051
0.1114	-0.7075516
0.1115	-0.7072949
0.1116	-0.7076883
0.1117	-0.707787
0.1118	-0.7073995
0.1119	-0.7070121
0.112	-0.7074425
0.1121	-0.7074589
0.1122	-0.7077624
0.1123	-0.7072518
0.1124	-0.7067152
0.1125	-0.7066093
0.1126	-0.7064718
0.1127	-0.7065048
0.1128	-0.7060583
0.1129	-0.7057407
0.113	-0.7059798
0.1131	-0.7069244
0.1132	-0.705759
0.1133	-0.7057031
0.1134	-0.7058747
0.1135	-0.705696
0.1136	-0.7054265
0.1137	-0.7052085
0.1138	-0.7056291
0.1139	-0.7059835
0.114	-0.7059243
0.1141	-0.7060896
0.1142	-0.7068183
0.1143	-0.7061467
0.1144	-0.7062132
0.1145	-0.706369
0.1146	-0.7062065
0.1147	-0.7059915
0.1148	-0.706752
0.1149	-0.7063258
0.115	-0.7067598
0.1151	-0.7072186
0.1152	-0.706733
0.1153	-0.7066107
0.1154	-0.7057573
0.1155	-0.7058379
0.1156	-0.7058712
0.1157	-0.7056418
0.1158	-0.7059718
0.1159	-0.7054648
0.116	-0.7055308
0.1161	-0.7059903
0.1162	-0.7056202
0.1163	-0.7056161
0.1164	-0.7059258
