Source File Name:	magt2
0.0507	-0.3183995
0.0508	-0.317957
0.0509	-0.3168811
0.051	-0.3175916
0.0511	-0.3177601
0.0512	-0.3183606
0.0513	-0.3183811
0.0514	-0.3184747
0.0515	-0.3189203
0.0516	-0.3184587
0.0517	-0.3188955
0.0518	-0.3183827
0.0519	-0.3179014
0.052	-0.318588
0.0521	-0.3184749
0.0522	-0.3187586
0.0523	-0.3184372
0.0524	-0.3179215
0.0525	-0.3180394
0.0526	-0.3183793
0.0527	-0.3176423
0.0528	-0.3182431
0.0529	-0.3182238
0.053	-0.3186605
0.0531	-0.3181474
0.0532	-0.3184551
0.0533	-0.318651
0.0534	-0.318091
0.0535	-0.318427
0.0536	-0.3186725
0.0537	-0.3188346
0.0538	-0.3189735
0.0539	-0.3187084
0.054	-0.3194104
0.0541	-0.3189203
0.0542	-0.3192843
0.0543	-0.3190394
0.0544	-0.3193522
0.0545	-0.3202259
0.0546	-0.3210405
0.0547	-0.3205
0.0548	-0.3203608
0.0549	-0.3202084
0.055	-0.3197142
0.0551	-0.319796
0.0552	-0.3201579
0.0553	-0.3196549
0.0554	-0.3202808
0.0555	-0.3195611
0.0556	-0.3196367
0.0557	-0.3193567
0.0558	-0.3200167
0.0559	-0.3204738
0.056	-0.3208126
0.0561	-0.3201266
0.0562	-0.3200612
0.0563	-0.3200153
0.0564	-0.3201315
0.0565	-0.3204246
0.0566	-0.3203103
0.0567	-0.3208651
0.0568	-0.3207646
0.0569	-0.3211181
0.057	-0.3207819
0.0571	-0.3206533
0.0572	-0.3209621
0.0573	-0.3205169
0.0574	-0.3203347
0.0575	-0.3202999
0.0576	-0.3207186
0.0577	-0.3201009
0.0578	-0.3202654
0.0579	-0.3202905
0.058	-0.3208822
0.0581	-0.321
0.0582	-0.3216106
0.0583	-0.3213326
0.0584	-0.3215697
0.0585	-0.3213361
0.0586	-0.3210681
0.0587	-0.3209305
0.0588	-0.3208685
0.0589	-0.3205957
0.059	-0.320352
0.0591	-0.3203857
0.0592	-0.3207102
0.0593	-0.3212835
0.0594	-0.3214045
0.0595	-0.3207466
0.0596	-0.3208222
0.0597	-0.3211322
0.0598	-0.3212788
0.0599	-0.3213605
0.06	-0.3205026
0.0601	-0.3208126
0.0602	-0.3210889
0.0603	-0.3210271
0.0604	-0.3208922
0.0605	-0.3208794
0.0606	-0.32154
0.0607	-0.3219281
0.0608	-0.3208291
0.0609	-0.3217061
0.061	-0.3212603
0.0611	-0.3215158
0.0612	-0.3217929
0.0613	-0.3218029
0.0614	-0.3216821
0.0615	-0.321573
0.0616	-0.3214912
0.0617	-0.3213121
0.0618	-0.3217718
0.0619	-0.3211669
0.062	-0.32092
0.0621	-0.3204606
0.0622	-0.3213302
0.0623	-0.3214721
0.0624	-0.3212644
0.0625	-0.3215965
0.0626	-0.3215511
0.0627	-0.3215593
0.0628	-0.3213486
0.0629	-0.3213769
0.063	-0.3216726
0.0631	-0.3219068
0.0632	-0.3214606
0.0633	-0.3222936
0.0634	-0.3217328
0.0635	-0.3213314
0.0636	-0.3214929
0.0637	-0.3210542
0.0638	-0.3210711
0.0639	-0.3206769
0.064	-0.320424
0.0641	-0.320657
0.0642	-0.3206139
0.0643	-0.3210558
0.0644	-0.3217078
0.0645	-0.3215824
0.0646	-0.321388
0.0647	-0.3213753
0.0648	-0.3208499
0.0649	-0.3213366
0.065	-0.3220215
0.0651	-0.3210622
0.0652	-0.3206384
0.0653	-0.3210523
0.0654	-0.3212526
0.0655	-0.3213924
0.0656	-0.3208341
0.0657	-0.3208143
0.0658	-0.3208998
0.0659	-0.3207922
0.066	-0.3207747
0.0661	-0.320834
0.0662	-0.3206151
0.0663	-0.319828
0.0664	-0.3197733
0.0665	-0.3198641
0.0666	-0.3195918
0.0667	-0.3193858
0.0668	-0.318957
0.0669	-0.3189867
0.067	-0.3198614
0.0671	-0.320215
0.0672	-0.3201775
0.0673	-0.3205099
0.0674	-0.3201277
0.0675	-0.3200574
0.0676	-0.3199314
0.0677	-0.3193577
0.0678	-0.3189033
0.0679	-0.3184577
0.068	-0.3180881
0.0681	-0.3186531
0.0682	-0.3190326
0.0683	-0.3184768
0.0684	-0.3187173
0.0685	-0.3187863
0.0686	-0.3188035
0.0687	-0.3186985
0.0688	-0.3184755
0.0689	-0.3187043
0.069	-0.3180667
0.0691	-0.3176372
0.0692	-0.3174779
0.0693	-0.3177893
0.0694	-0.3176897
0.0695	-0.317307
0.0696	-0.3173127
0.0697	-0.3169299
0.0698	-0.317154
0.0699	-0.3173918
0.07	-0.3170002
0.0701	-0.3170745
0.0702	-0.3167936
0.0703	-0.3172219
0.0704	-0.317183
0.0705	-0.3177434
0.0706	-0.3172626
0.0707	-0.3182169
0.0708	-0.3174312
0.0709	-0.3172536
0.071	-0.3173499
0.0711	-0.317129
0.0712	-0.3171503
0.0713	-0.3173091
0.0714	-0.3168809
0.0715	-0.3166584
0.0716	-0.3159873
0.0717	-0.3163629
0.0718	-0.3161888
0.0719	-0.3154481
0.072	-0.3154019
0.0721	-0.3155674
0.0722	-0.3158073
0.0723	-0.3157692
0.0724	-0.3153811
0.0725	-0.315188
0.0726	-0.3153752
0.0727	-0.3158068
0.0728	-0.3155508
0.0729	-0.3157782
0.073	-0.3152736
0.0731	-0.3150266
0.0732	-0.3152095
0.0733	-0.3150021
0.0734	-0.3155169
0.0735	-0.3154652
0.0736	-0.3148992
0.0737	-0.314367
0.0738	-0.3145427
0.0739	-0.3141628
0.074	-0.3143834
0.0741	-0.3142196
0.0742	-0.3139037
0.0743	-0.3139127
0.0744	-0.3131298
0.0745	-0.3137157
0.0746	-0.3133003
0.0747	-0.3127037
0.0748	-0.3131983
0.0749	-0.3133986
0.075	-0.3133386
0.0751	-0.3131391
0.0752	-0.3125806
0.0753	-0.3123228
0.0754	-0.312062
0.0755	-0.3119653
0.0756	-0.3121534
0.0757	-0.3123262
0.0758	-0.311821
0.0759	-0.3116663
0.076	-0.3117785
0.0761	-0.3111801
0.0762	-0.3112803
0.0763	-0.3111303
0.0764	-0.3110375
0.0765	-0.310991
0.0766	-0.3106144
0.0767	-0.3105384
0.0768	-0.310771
0.0769	-0.3102635
0.077	-0.3094884
0.0771	-0.3098698
0.0772	-0.310464
0.0773	-0.3103515
0.0774	-0.3102684
0.0775	-0.3106928
0.0776	-0.3104475
0.0777	-0.3099913
0.0778	-0.3099402
0.0779	-0.3095628
0.078	-0.3100442
0.0781	-0.3101802
0.0782	-0.31039
0.0783	-0.3100124
0.0784	-0.3096106
0.0785	-0.3097538
0.0786	-0.3099651
0.0787	-0.3098013
0.0788	-0.3090025
0.0789	-0.309709
0.079	-0.3098447
0.0791	-0.3100488
0.0792	-0.3097303
0.0793	-0.3093233
0.0794	-0.3088121
0.0795	-0.3088442
0.0796	-0.3091695
0.0797	-0.3083848
0.0798	-0.3081495
0.0799	-0.3077046
0.08	-0.3076899
0.0801	-0.3077054
0.0802	-0.3078839
0.0803	-0.3075103
0.0804	-0.307533
0.0805	-0.3082075
0.0806	-0.3078175
0.0807	-0.307981
0.0808	-0.3078982
0.0809	-0.3077148
0.081	-0.3069107
0.0811	-0.306385
0.0812	-0.3064724
0.0813	-0.3066089
0.0814	-0.3067049
0.0815	-0.3062775
0.0816	-0.3063184
0.0817	-0.3059807
0.0818	-0.3056072
0.0819	-0.3053931
0.082	-0.3055081
0.0821	-0.3050035
0.0822	-0.305558
0.0823	-0.3053551
0.0824	-0.3048308
0.0825	-0.3050452
0.0826	-0.3047633
0.0827	-0.3045949
0.0828	-0.3044687
0.0829	-0.3042822
0.083	-0.3037299
0.0831	-0.3033679
0.0832	-0.3035687
0.0833	-0.3032295
0.0834	-0.3029184
0.0835	-0.3029341
0.0836	-0.3028481
0.0837	-0.3026915
0.0838	-0.3029339
0.0839	-0.303019
0.084	-0.3029446
0.0841	-0.3031233
0.0842	-0.3030407
0.0843	-0.3024002
0.0844	-0.3024262
0.0845	-0.3020834
0.0846	-0.3023646
0.0847	-0.3018999
0.0848	-0.3020546
0.0849	-0.3018267
0.085	-0.3021346
0.0851	-0.3015713
0.0852	-0.3020431
0.0853	-0.301407
0.0854	-0.3015534
0.0855	-0.3013455
0.0856	-0.3017163
0.0857	-0.3017621
0.0858	-0.3015046
0.0859	-0.3017213
0.086	-0.3008685
0.0861	-0.3004006
0.0862	-0.3001326
0.0863	-0.3007328
0.0864	-0.3004048
0.0865	-0.3001575
0.0866	-0.3000145
0.0867	-0.2996685
0.0868	-0.2998205
0.0869	-0.2999649
0.087	-0.3001605
0.0871	-0.299338
0.0872	-0.2994407
0.0873	-0.300093
0.0874	-0.2991551
0.0875	-0.2992422
0.0876	-0.2988644
0.0877	-0.2988421
0.0878	-0.2985538
0.0879	-0.2984472
0.088	-0.2978157
0.0881	-0.2978981
0.0882	-0.2971803
0.0883	-0.2968128
0.0884	-0.2974495
0.0885	-0.2970189
0.0886	-0.2969581
0.0887	-0.2964623
0.0888	-0.2955444
0.0889	-0.2963289
0.089	-0.296549
0.0891	-0.2959564
0.0892	-0.2954919
0.0893	-0.295454
0.0894	-0.2958391
0.0895	-0.2958632
0.0896	-0.296216
0.0897	-0.2960515
0.0898	-0.2951054
0.0899	-0.2949551
0.09	-0.2951617
0.0901	-0.2953861
0.0902	-0.2948313
0.0903	-0.2941745
0.0904	-0.2944434
0.0905	-0.294258
0.0906	-0.2934522
0.0907	-0.2935576
0.0908	-0.2937861
0.0909	-0.2942051
0.091	-0.2943323
0.0911	-0.2942784
0.0912	-0.2939095
0.0913	-0.2938467
0.0914	-0.2939033
0.0915	-0.2937324
0.0916	-0.2936049
0.0917	-0.2932064
0.0918	-0.2933661
0.0919	-0.2939055
0.092	-0.2933033
0.0921	-0.2936051
0.0922	-0.2929529
0.0923	-0.2930278
0.0924	-0.2924546
0.0925	-0.29205
0.0926	-0.2919588
0.0927	-0.2911788
0.0928	-0.2920438
0.0929	-0.2911208
0.093	-0.2913145
0.0931	-0.2910058
0.0932	-0.2909333
0.0933	-0.2914133
0.0934	-0.2912631
0.0935	-0.2908882
0.0936	-0.2903001
0.0937	-0.2898089
0.0938	-0.2896082
0.0939	-0.28949
0.094	-0.2895067
0.0941	-0.2895195
0.0942	-0.2892699
0.0943	-0.2887182
0.0944	-0.2895968
0.0945	-0.2890694
0.0946	-0.2889532
0.0947	-0.2888979
0.0948	-0.2881196
0.0949	-0.2890011
0.095	-0.2884308
0.0951	-0.289028
0.0952	-0.2892201
0.0953	-0.2885215
0.0954	-0.2883001
0.0955	-0.2878658
0.0956	-0.287875
0.0957	-0.2880594
0.0958	-0.2880312
0.0959	-0.2879654
0.096	-0.2882653
0.0961	-0.2878569
0.0962	-0.2877129
0.0963	-0.2878539
0.0964	-0.2879638
0.0965	-0.2878803
0.0966	-0.2881193
0.0967	-0.2877505
0.0968	-0.2870274
0.0969	-0.2868691
0.097	-0.2868695
0.0971	-0.2867942
0.0972	-0.2867157
0.0973	-0.2866252
0.0974	-0.2866506
0.0975	-0.2873215
0.0976	-0.287267
0.0977	-0.2866867
0.0978	-0.2866527
0.0979	-0.2862783
0.098	-0.2857427
0.0981	-0.2857613
0.0982	-0.2856345
0.0983	-0.286265
0.0984	-0.2852958
0.0985	-0.2850669
0.0986	-0.2851193
0.0987	-0.2849176
0.0988	-0.2848674
0.0989	-0.2850931
0.099	-0.2850356
0.0991	-0.2851404
0.0992	-0.2845065
0.0993	-0.2848105
0.0994	-0.2849551
0.0995	-0.2847061
0.0996	-0.2842987
0.0997	-0.2841972
0.0998	-0.2843929
0.0999	-0.2844136
0.1	-0.2840115
0.1001	-0.2840656
0.1002	-0.283485
0.1003	-0.2832717
0.1004	-0.2832598
0.1005	-0.2824384
0.1006	-0.2839871
0.1007	-0.2833034
0.1008	-0.2827874
0.1009	-0.2828789
0.101	-0.282501
0.1011	-0.28299
0.1012	-0.2834559
0.1013	-0.2830608
0.1014	-0.2827187
0.1015	-0.2830054
0.1016	-0.2831446
0.1017	-0.2824696
0.1018	-0.2820613
0.1019	-0.2823603
0.102	-0.2824323
0.1021	-0.2825891
0.1022	-0.2822535
0.1023	-0.2816264
0.1024	-0.2808674
0.1025	-0.2810415
0.1026	-0.2805202
0.1027	-0.2804217
0.1028	-0.2803164
0.1029	-0.2807641
0.103	-0.2809861
0.1031	-0.2804679
0.1032	-0.2807608
0.1033	-0.2802478
0.1034	-0.2802983
0.1035	-0.2798687
0.1036	-0.2799911
0.1037	-0.2796388
0.1038	-0.2798425
0.1039	-0.2801521
0.104	-0.2792025
0.1041	-0.2791222
0.1042	-0.2789465
0.1043	-0.2786953
0.1044	-0.2786988
0.1045	-0.2780606
0.1046	-0.2782193
0.1047	-0.2781963
0.1048	-0.278692
0.1049	-0.2790969
0.105	-0.2784375
0.1051	-0.2782494
0.1052	-0.2782449
0.1053	-0.2777646
0.1054	-0.2783547
0.1055	-0.2779587
0.1056	-0.2780878
0.1057	-0.2775856
0.1058	-0.2770761
0.1059	-0.2767575
0.106	-0.2774994
0.1061	-0.2774471
0.1062	-0.2776675
0.1063	-0.2780184
0.1064	-0.2776613
0.1065	-0.2775987
0.1066	-0.277005
0.1067	-0.2772232
0.1068	-0.2777206
0.1069	-0.2777933
0.107	-0.2775327
0.1071	-0.2769175
0.1072	-0.2773222
0.1073	-0.2776435
0.1074	-0.2775545
0.1075	-0.2767219
0.1076	-0.2770189
0.1077	-0.2763898
0.1078	-0.2762267
0.1079	-0.275786
0.108	-0.2762345
0.1081	-0.2761564
0.1082	-0.2768103
0.1083	-0.276014
0.1084	-0.2754655
0.1085	-0.2755516
0.1086	-0.2752744
0.1087	-0.2754463
0.1088	-0.275526
0.1089	-0.2751062
0.109	-0.2749692
0.1091	-0.2757027
0.1092	-0.2756685
0.1093	-0.2746373
0.1094	-0.2742671
0.1095	-0.2746298
0.1096	-0.2746672
0.1097	-0.2746714
0.1098	-0.2742215
0.1099	-0.2736574
0.11	-0.2733002
0.1101	-0.2732849
0.1102	-0.2731846
0.1103	-0.2735818
0.1104	-0.2734896
0.1105	-0.2730783
0.1106	-0.2730873
0.1107	-0.273111
0.1108	-0.2732095
0.1109	-0.2724024
0.111	-0.2727084
0.1111	-0.2727194
0.1112	-0.2720671
0.1113	-0.2727479
0.1114	-0.272075
0.1115	-0.2718814
0.1116	-0.2716541
0.1117	-0.2714691
0.1118	-0.2716129
0.1119	-0.270901
0.112	-0.2710659
0.1121	-0.2708983
0.1122	-0.2703413
0.1123	-0.2700047
0.1124	-0.270104
0.1125	-0.2700823
0.1126	-0.2695539
0.1127	-0.2695777
0.1128	-0.27014
0.1129	-0.2696105
0.113	-0.2697127
0.1131	-0.2694624
0.1132	-0.2698905
0.1133	-0.2696471
0.1134	-0.2692555
0.1135	-0.2685787
0.1136	-0.2685136
0.1137	-0.2689344
0.1138	-0.2682011
0.1139	-0.2681311
0.114	-0.2683198
0.1141	-0.2675367
0.1142	-0.2672786
0.1143	-0.2677831
0.1144	-0.2678985
0.1145	-0.2675103
0.1146	-0.2673782
0.1147	-0.2673801
0.1148	-0.267692
0.1149	-0.2674986
0.115	-0.2679465
0.1151	-0.2675083
0.1152	-0.2678387
0.1153	-0.2675111
0.1154	-0.2664323
0.1155	-0.266765
0.1156	-0.2673999
0.1157	-0.2673293
0.1158	-0.267457
0.1159	-0.2673368
0.116	-0.2676922
0.1161	-0.2661428
0.1162	-0.2663699
0.1163	-0.2654787
0.1164	-0.265316
0.1165	-0.2654189
0.1166	-0.2651404
0.1167	-0.2651874
0.1168	-0.2654231
0.1169	-0.2654804
0.117	-0.2645384
0.1171	-0.2642742
0.1172	-0.2648178
0.1173	-0.2646464
0.1174	-0.2645335
0.1175	-0.2649169
0.1176	-0.2650296
0.1177	-0.2647505
0.1178	-0.2646549
0.1179	-0.2651974
