Source File Name:	magt3
Point Index:	1	[x = 0.0321152	y = 0.0231113	z = -1.23]
Component:	Root
Signal:	Time - Ref1 Force - Samples

Time	Time Signal
[ s ]	[ N ]
0.0604	-0.3281511
0.0605	-0.3280944
0.0606	-0.3287506
0.0607	-0.3282941
0.0608	-0.3277775
0.0609	-0.3277546
0.061	-0.3281888
0.0611	-0.3275073
0.0612	-0.3273405
0.0613	-0.3270598
0.0614	-0.3263141
0.0615	-0.3263319
0.0616	-0.3262524
0.0617	-0.3265671
0.0618	-0.3265881
0.0619	-0.3267046
0.062	-0.3260909
0.0621	-0.3259988
0.0622	-0.325675
0.0623	-0.32532
0.0624	-0.3255947
0.0625	-0.3254144
0.0626	-0.3248312
0.0627	-0.3253321
0.0628	-0.3257739
0.0629	-0.3253872
0.063	-0.3255587
0.0631	-0.3255325
0.0632	-0.325792
0.0633	-0.3254415
0.0634	-0.3248873
0.0635	-0.3248754
0.0636	-0.3242291
0.0637	-0.3242058
0.0638	-0.3242534
0.0639	-0.3239187
0.064	-0.3238409
0.0641	-0.3240365
0.0642	-0.3237779
0.0643	-0.3236213
0.0644	-0.3230112
0.0645	-0.321799
0.0646	-0.3219606
0.0647	-0.3222697
0.0648	-0.3224407
0.0649	-0.3221435
0.065	-0.3221098
0.0651	-0.3227229
0.0652	-0.3225369
0.0653	-0.3213899
0.0654	-0.3213881
0.0655	-0.3214241
0.0656	-0.3217748
0.0657	-0.3218722
0.0658	-0.3211258
0.0659	-0.3213766
0.066	-0.3209552
0.0661	-0.3200357
0.0662	-0.3198945
0.0663	-0.3196355
0.0664	-0.3191025
0.0665	-0.3188607
0.0666	-0.3196782
0.0667	-0.3197252
0.0668	-0.3192562
0.0669	-0.3187886
0.067	-0.3188231
0.0671	-0.3189371
0.0672	-0.3181421
0.0673	-0.3185502
0.0674	-0.3177253
0.0675	-0.3174017
0.0676	-0.3177264
0.0677	-0.3175372
0.0678	-0.3175279
0.0679	-0.3171079
0.068	-0.3162221
0.0681	-0.3160592
0.0682	-0.3154957
0.0683	-0.3159774
0.0684	-0.3157776
0.0685	-0.3153295
0.0686	-0.3148228
0.0687	-0.3141549
0.0688	-0.3143225
0.0689	-0.3142377
0.069	-0.3140153
0.0691	-0.3131696
0.0692	-0.3132858
0.0693	-0.3131914
0.0694	-0.3131518
0.0695	-0.3133545
0.0696	-0.3125717
0.0697	-0.312066
0.0698	-0.3117101
0.0699	-0.3117158
0.07	-0.3113979
0.0701	-0.3113522
0.0702	-0.3106947
0.0703	-0.3108954
0.0704	-0.3109501
0.0705	-0.3107797
0.0706	-0.310988
0.0707	-0.3112195
0.0708	-0.3105796
0.0709	-0.3100681
0.071	-0.3102344
0.0711	-0.3096332
0.0712	-0.3093412
0.0713	-0.3084676
0.0714	-0.308845
0.0715	-0.308389
0.0716	-0.3080578
0.0717	-0.3079129
0.0718	-0.307714
0.0719	-0.3080349
0.072	-0.3078328
0.0721	-0.3082521
0.0722	-0.3076987
0.0723	-0.3069659
0.0724	-0.3072621
0.0725	-0.3073606
0.0726	-0.3075343
0.0727	-0.3068338
0.0728	-0.3065988
0.0729	-0.3058095
0.073	-0.3054896
0.0731	-0.3056678
0.0732	-0.305158
0.0733	-0.3047867
0.0734	-0.3048413
0.0735	-0.3041334
0.0736	-0.3045743
0.0737	-0.3038063
0.0738	-0.3032608
0.0739	-0.3031469
0.074	-0.3030761
0.0741	-0.3032396
0.0742	-0.3031388
0.0743	-0.3028494
0.0744	-0.302696
0.0745	-0.3019207
0.0746	-0.301782
0.0747	-0.3016219
0.0748	-0.3016562
0.0749	-0.3020008
0.075	-0.3022946
0.0751	-0.3023901
0.0752	-0.3019924
0.0753	-0.3015988
0.0754	-0.3004625
0.0755	-0.3010845
0.0756	-0.3008545
0.0757	-0.2997211
0.0758	-0.2994781
0.0759	-0.2996211
0.076	-0.2989371
0.0761	-0.2991961
0.0762	-0.2986394
0.0763	-0.2977549
0.0764	-0.2975573
0.0765	-0.2972264
0.0766	-0.2969722
0.0767	-0.2971067
0.0768	-0.2973107
0.0769	-0.2965718
0.077	-0.2967251
0.0771	-0.2962483
0.0772	-0.2963723
0.0773	-0.2959132
0.0774	-0.2952339
0.0775	-0.2947523
0.0776	-0.2975256
0.0777	-0.2978496
0.0778	-0.2958466
0.0779	-0.2949563
0.078	-0.2952674
0.0781	-0.2946884
0.0782	-0.295103
0.0783	-0.2949526
0.0784	-0.2936561
0.0785	-0.2925607
0.0786	-0.2941689
0.0787	-0.2939144
0.0788	-0.2925202
0.0789	-0.2921727
0.079	-0.2931155
0.0791	-0.2931771
0.0792	-0.2924807
0.0793	-0.2923507
0.0794	-0.2920903
0.0795	-0.2922428
0.0796	-0.2928323
0.0797	-0.2920176
0.0798	-0.2915129
0.0799	-0.2913864
0.08	-0.2916016
0.0801	-0.2907059
0.0802	-0.2901654
0.0803	-0.2902103
0.0804	-0.2900456
0.0805	-0.289951
0.0806	-0.2893099
0.0807	-0.2889574
0.0808	-0.2890697
0.0809	-0.2889267
0.081	-0.2883381
0.0811	-0.2877748
0.0812	-0.2876652
0.0813	-0.2876313
0.0814	-0.2878901
0.0815	-0.287645
0.0816	-0.2877262
0.0817	-0.2877136
0.0818	-0.2873905
0.0819	-0.2874468
0.082	-0.2868906
0.0821	-0.2859515
0.0822	-0.2853633
0.0823	-0.2856825
0.0824	-0.2853267
0.0825	-0.28548
0.0826	-0.285252
0.0827	-0.284834
0.0828	-0.2849479
0.0829	-0.2847631
0.083	-0.2845752
0.0831	-0.28487
0.0832	-0.2840136
0.0833	-0.2836599
0.0834	-0.2835338
0.0835	-0.2835391
0.0836	-0.2836425
0.0837	-0.2828469
0.0838	-0.2824204
0.0839	-0.2817563
0.084	-0.2820986
0.0841	-0.2816034
0.0842	-0.2812536
0.0843	-0.2812971
0.0844	-0.2810907
0.0845	-0.2801385
0.0846	-0.2801557
0.0847	-0.281054
0.0848	-0.2811131
0.0849	-0.2805765
0.085	-0.2807626
0.0851	-0.2804269
0.0852	-0.2802898
0.0853	-0.2803052
0.0854	-0.2799751
0.0855	-0.2797833
0.0856	-0.2800934
0.0857	-0.2796548
0.0858	-0.2789333
0.0859	-0.2792974
0.086	-0.2794908
0.0861	-0.2796615
0.0862	-0.2785743
0.0863	-0.2777564
0.0864	-0.2779393
0.0865	-0.2783837
0.0866	-0.2782713
0.0867	-0.2780191
0.0868	-0.2782037
0.0869	-0.2778697
0.087	-0.2774645
0.0871	-0.2774932
0.0872	-0.2782138
0.0873	-0.2776403
0.0874	-0.2761638
0.0875	-0.2765679
0.0876	-0.2756401
0.0877	-0.2747408
0.0878	-0.2747426
0.0879	-0.2747109
0.088	-0.2743035
0.0881	-0.2745585
0.0882	-0.2738845
0.0883	-0.2741281
0.0884	-0.2745715
0.0885	-0.274763
0.0886	-0.2748918
0.0887	-0.2742472
0.0888	-0.2739598
0.0889	-0.2740516
0.089	-0.274277
0.0891	-0.2739923
0.0892	-0.2742907
0.0893	-0.2735136
0.0894	-0.2729459
0.0895	-0.2734405
0.0896	-0.2729542
0.0897	-0.2732594
0.0898	-0.2731624
0.0899	-0.2728408
0.09	-0.2720534
0.0901	-0.2726397
0.0902	-0.2728254
0.0903	-0.2723713
0.0904	-0.2730482
0.0905	-0.2723348
0.0906	-0.272329
0.0907	-0.272005
0.0908	-0.2720354
0.0909	-0.2727081
0.091	-0.2723947
0.0911	-0.2721244
0.0912	-0.2718659
0.0913	-0.2710408
0.0914	-0.2710458
0.0915	-0.271163
0.0916	-0.2704551
0.0917	-0.2705677
0.0918	-0.2706482
0.0919	-0.2700517
0.092	-0.2701249
0.0921	-0.2695882
0.0922	-0.2698671
0.0923	-0.269464
0.0924	-0.2695641
0.0925	-0.2692398
0.0926	-0.2696275
0.0927	-0.2698941
0.0928	-0.2692082
0.0929	-0.2693053
0.093	-0.2691932
0.0931	-0.2687558
0.0932	-0.2691874
0.0933	-0.2691485
0.0934	-0.2686691
0.0935	-0.2689514
0.0936	-0.2689672
0.0937	-0.2691525
0.0938	-0.2683958
0.0939	-0.2683071
0.094	-0.2682168
0.0941	-0.2681578
0.0942	-0.2680108
0.0943	-0.2666695
0.0944	-0.2669302
0.0945	-0.2675082
0.0946	-0.267776
0.0947	-0.2678834
0.0948	-0.2681146
0.0949	-0.2680544
0.095	-0.2676795
0.0951	-0.2685498
0.0952	-0.268664
0.0953	-0.2679897
0.0954	-0.2674902
0.0955	-0.2675563
0.0956	-0.2664793
0.0957	-0.2663746
0.0958	-0.2664548
0.0959	-0.2658346
0.096	-0.2666895
0.0961	-0.2664617
0.0962	-0.2650814
0.0963	-0.2656597
0.0964	-0.2653111
0.0965	-0.2653572
0.0966	-0.2658278
0.0967	-0.2659194
0.0968	-0.2657729
0.0969	-0.2659299
0.097	-0.2652971
0.0971	-0.2656424
0.0972	-0.2658535
0.0973	-0.265536
0.0974	-0.2658053
0.0975	-0.2655017
0.0976	-0.2649232
0.0977	-0.2653605
0.0978	-0.2651429
0.0979	-0.2645123
0.098	-0.2643429
0.0981	-0.2640657
0.0982	-0.2646207
0.0983	-0.2644396
0.0984	-0.2649953
0.0985	-0.2641435
0.0986	-0.263773
0.0987	-0.2641229
0.0988	-0.2642114
0.0989	-0.2639521
0.099	-0.2638018
0.0991	-0.2633863
0.0992	-0.2625364
0.0993	-0.2624963
0.0994	-0.2614202
0.0995	-0.2622403
0.0996	-0.2625839
0.0997	-0.2613706
0.0998	-0.2618821
0.0999	-0.2620343
0.1	-0.2619484
0.1001	-0.2615727
0.1002	-0.2615047
0.1003	-0.2610234
0.1004	-0.2614304
0.1005	-0.2608934
0.1006	-0.2615863
0.1007	-0.2615357
0.1008	-0.2608669
0.1009	-0.2612655
0.101	-0.2609251
0.1011	-0.2608542
0.1012	-0.260397
0.1013	-0.2606785
0.1014	-0.2602426
0.1015	-0.260089
0.1016	-0.2602391
0.1017	-0.2606463
0.1018	-0.260918
0.1019	-0.2605752
0.102	-0.2603126
0.1021	-0.2601407
0.1022	-0.2605655
0.1023	-0.2599997
0.1024	-0.2596596
0.1025	-0.2598008
0.1026	-0.2594471
0.1027	-0.2590225
0.1028	-0.2594348
0.1029	-0.2587356
0.103	-0.2588606
0.1031	-0.2592601
0.1032	-0.2586054
0.1033	-0.2586724
0.1034	-0.2584703
0.1035	-0.2578179
0.1036	-0.258326
0.1037	-0.2573758
0.1038	-0.2574907
0.1039	-0.2573296
0.104	-0.2571312
0.1041	-0.2567241
0.1042	-0.256238
0.1043	-0.2563861
0.1044	-0.2571939
0.1045	-0.2574369
0.1046	-0.2573095
0.1047	-0.2569729
0.1048	-0.2567775
0.1049	-0.2561616
0.105	-0.2556378
0.1051	-0.2553459
0.1052	-0.2554664
0.1053	-0.2558534
0.1054	-0.2554498
0.1055	-0.2549735
0.1056	-0.2547536
0.1057	-0.2545123
0.1058	-0.2541116
0.1059	-0.2537895
0.106	-0.2536619
0.1061	-0.2535017
0.1062	-0.2540683
0.1063	-0.254367
0.1064	-0.2544737
0.1065	-0.2540864
0.1066	-0.2541066
0.1067	-0.2541667
0.1068	-0.2542664
0.1069	-0.2537307
0.107	-0.253305
0.1071	-0.2534265
0.1072	-0.2537464
0.1073	-0.2535714
0.1074	-0.2534237
0.1075	-0.2531811
0.1076	-0.2528472
0.1077	-0.2525763
0.1078	-0.2528292
0.1079	-0.2516602
0.108	-0.2521276
0.1081	-0.2522335
0.1082	-0.2519077
0.1083	-0.251343
0.1084	-0.2514528
0.1085	-0.2521166
0.1086	-0.2513206
0.1087	-0.2516074
0.1088	-0.2509968
0.1089	-0.2512971
0.109	-0.2512204
0.1091	-0.2503361
0.1092	-0.2506225
0.1093	-0.2501341
0.1094	-0.2498404
0.1095	-0.2502549
0.1096	-0.2496058
0.1097	-0.2495987
0.1098	-0.2499565
0.1099	-0.2495452
0.11	-0.250112
0.1101	-0.2505992
0.1102	-0.2496112
0.1103	-0.249505
0.1104	-0.2493017
0.1105	-0.2490177
0.1106	-0.2491689
0.1107	-0.2484761
0.1108	-0.2476589
0.1109	-0.2484561
0.111	-0.2482739
0.1111	-0.2480794
0.1112	-0.2480192
0.1113	-0.2474147
0.1114	-0.2471051
0.1115	-0.246512
0.1116	-0.2474672
0.1117	-0.2475195
0.1118	-0.2471596
0.1119	-0.246611
0.112	-0.2459697
0.1121	-0.2471854
0.1122	-0.2468581
0.1123	-0.2458925
0.1124	-0.2463587
0.1125	-0.2456766
0.1126	-0.245492
0.1127	-0.2457096
0.1128	-0.2452576
0.1129	-0.2447466
0.113	-0.2452847
0.1131	-0.2453263
0.1132	-0.2458714
0.1133	-0.2454795
0.1134	-0.2447115
0.1135	-0.2443268
0.1136	-0.2443868
0.1137	-0.2441819
0.1138	-0.2437577
0.1139	-0.2438672
0.114	-0.2440229
0.1141	-0.2438284
0.1142	-0.2439222
0.1143	-0.244024
0.1144	-0.2435528
0.1145	-0.2428647
0.1146	-0.2434747
0.1147	-0.2431725
0.1148	-0.2425995
0.1149	-0.2433085
0.115	-0.2429579
0.1151	-0.2427301
0.1152	-0.2426833
0.1153	-0.242128
0.1154	-0.2424085
0.1155	-0.2424782
0.1156	-0.2425248
0.1157	-0.241734
0.1158	-0.2413466
0.1159	-0.2418424
0.116	-0.2424019
0.1161	-0.242185
0.1162	-0.2418155
